time,j0,j1,j2,j3,j4,j5,j6
0.371785,-0.551474,-0.656867,-0.047050,0.475636,0.056427,-0.498471,-0.252518
0.373717,-0.551183,-0.656813,-0.046618,0.476055,0.058549,-0.498974,-0.252139
0.375751,-0.550888,-0.656753,-0.046186,0.476473,0.060667,-0.499481,-0.251759
0.377782,-0.550588,-0.656686,-0.045754,0.476892,0.062781,-0.499994,-0.251376
0.379742,-0.550284,-0.656612,-0.045321,0.477310,0.064892,-0.500513,-0.250992
0.381724,-0.549976,-0.656531,-0.044888,0.477728,0.066999,-0.501036,-0.250605
0.383734,-0.549663,-0.656443,-0.044454,0.478146,0.069102,-0.501565,-0.250215
0.385727,-0.549347,-0.656347,-0.044020,0.478564,0.071201,-0.502100,-0.249824
0.387715,-0.549026,-0.656245,-0.043585,0.478983,0.073296,-0.502640,-0.249430
0.389745,-0.548701,-0.656135,-0.043150,0.479401,0.075388,-0.503185,-0.249034
0.391743,-0.548372,-0.656018,-0.042715,0.479819,0.077475,-0.503736,-0.248635
0.393769,-0.548038,-0.655894,-0.042279,0.480237,0.079559,-0.504292,-0.248235
0.395775,-0.547700,-0.655762,-0.041842,0.480656,0.081639,-0.504853,-0.247832
0.397730,-0.547358,-0.655622,-0.041405,0.481074,0.083715,-0.505420,-0.247427
0.399781,-0.547011,-0.655475,-0.040968,0.481492,0.085786,-0.505993,-0.247019
0.401704,-0.546661,-0.655320,-0.040530,0.481911,0.087854,-0.506571,-0.246609
0.403739,-0.546305,-0.655157,-0.040092,0.482329,0.089918,-0.507154,-0.246197
0.405796,-0.545946,-0.654986,-0.039653,0.482748,0.091977,-0.507743,-0.245783
0.407729,-0.545582,-0.654807,-0.039214,0.483167,0.094033,-0.508337,-0.245366
0.409724,-0.545214,-0.654620,-0.038774,0.483586,0.096084,-0.508937,-0.244947
0.411738,-0.544841,-0.654425,-0.038334,0.484005,0.098131,-0.509543,-0.244526
0.413736,-0.544464,-0.654222,-0.037894,0.484425,0.100174,-0.510154,-0.244103
0.415863,-0.544082,-0.654011,-0.037453,0.484844,0.102212,-0.510771,-0.243677
0.417755,-0.543697,-0.653791,-0.037012,0.485264,0.104247,-0.511393,-0.243249
0.419742,-0.543306,-0.653563,-0.036570,0.485684,0.106277,-0.512020,-0.242819
0.421743,-0.542911,-0.653326,-0.036128,0.486104,0.108302,-0.512654,-0.242386
0.423733,-0.542512,-0.653081,-0.035686,0.486524,0.110324,-0.513293,-0.241951
0.425784,-0.542108,-0.652826,-0.035243,0.486945,0.112340,-0.513937,-0.241514
0.427742,-0.541700,-0.652564,-0.034800,0.487366,0.114353,-0.514587,-0.241074
0.429764,-0.541287,-0.652292,-0.034356,0.487787,0.116361,-0.515243,-0.240632
0.431761,-0.540870,-0.652012,-0.033912,0.488208,0.118365,-0.515904,-0.240188
0.433735,-0.540449,-0.651722,-0.033467,0.488630,0.120364,-0.516571,-0.239741
0.435789,-0.540022,-0.651423,-0.033023,0.489052,0.122358,-0.517244,-0.239292
0.437740,-0.539591,-0.651116,-0.032577,0.489474,0.124348,-0.517922,-0.238841
0.439738,-0.539156,-0.650799,-0.032132,0.489897,0.126334,-0.518606,-0.238387
0.441773,-0.538716,-0.650472,-0.031686,0.490320,0.128314,-0.519295,-0.237931
0.443754,-0.538272,-0.650137,-0.031239,0.490743,0.130291,-0.519990,-0.237473
0.445743,-0.537823,-0.649792,-0.030793,0.491167,0.132262,-0.520691,-0.237012
0.447742,-0.537369,-0.649437,-0.030346,0.491591,0.134229,-0.521398,-0.236549
0.449782,-0.536911,-0.649073,-0.029898,0.492016,0.136191,-0.522110,-0.236084
0.451747,-0.536448,-0.648699,-0.029450,0.492440,0.138148,-0.522828,-0.235616
0.453744,-0.535980,-0.648315,-0.029002,0.492866,0.140101,-0.523552,-0.235146
0.455788,-0.535508,-0.647922,-0.028554,0.493291,0.142049,-0.524281,-0.234674
0.457752,-0.535031,-0.647518,-0.028105,0.493718,0.143992,-0.525016,-0.234199
0.459716,-0.534549,-0.647105,-0.027655,0.494144,0.145930,-0.525756,-0.233722
