time,j0,j1,j2,j3,j4,j5,j6
0.397672,1.509913,0.932495,0.319698,0.821526,-0.644759,0.360386,0.102808
0.400003,1.509112,0.931804,0.319326,0.821419,-0.646139,0.360233,0.102576
0.402335,1.507911,0.930767,0.318768,0.821260,-0.648206,0.360006,0.102232
0.404638,1.507109,0.930074,0.318398,0.821154,-0.649583,0.359845,0.101997
0.406978,1.506302,0.929378,0.318027,0.821055,-0.650958,0.359684,0.101765
0.409263,1.505492,0.928679,0.317653,0.820958,-0.652336,0.359525,0.101526
0.411629,1.504276,0.927626,0.317093,0.820815,-0.654414,0.359274,0.101172
0.413959,1.503465,0.926922,0.316717,0.820722,-0.655796,0.359109,0.100934
0.416306,1.502242,0.925865,0.316163,0.820589,-0.657861,0.358853,0.100569
0.418611,1.501428,0.925155,0.315788,0.820504,-0.659234,0.358681,0.100330
0.420955,1.500608,0.924445,0.315417,0.820421,-0.660612,0.358510,0.100083
0.423270,1.499788,0.923732,0.315047,0.820339,-0.661994,0.358333,0.099842
0.425635,1.498548,0.922658,0.314491,0.820215,-0.664064,0.358071,0.099471
0.427974,1.497721,0.921939,0.314121,0.820137,-0.665435,0.357888,0.099225
0.430302,1.496475,0.920852,0.313566,0.820022,-0.667498,0.357613,0.098853
0.432629,1.495640,0.920127,0.313196,0.819947,-0.668876,0.357428,0.098598
0.434990,1.494803,0.919397,0.312821,0.819873,-0.670256,0.357240,0.098349
0.437299,1.493544,0.918296,0.312264,0.819765,-0.672317,0.356963,0.097970
0.439632,1.492699,0.917559,0.311886,0.819694,-0.673690,0.356771,0.097714
0.441962,1.491850,0.916817,0.311517,0.819626,-0.675063,0.356583,0.097460
0.444267,1.491002,0.916070,0.311148,0.819557,-0.676433,0.356389,0.097203
0.446574,1.489720,0.914941,0.310589,0.819459,-0.678494,0.356098,0.096816
0.448893,1.488861,0.914184,0.310218,0.819394,-0.679864,0.355896,0.096553
0.451279,1.488003,0.913423,0.309841,0.819330,-0.681227,0.355695,0.096294
0.453559,1.486711,0.912280,0.309284,0.819239,-0.683280,0.355390,0.095905
0.455898,1.485845,0.911515,0.308908,0.819182,-0.684650,0.355185,0.095640
0.458214,1.484976,0.910750,0.308536,0.819129,-0.686023,0.354979,0.095381
0.460520,1.483674,0.909595,0.307975,0.819052,-0.688072,0.354663,0.094987
0.462854,1.482803,0.908825,0.307603,0.819005,-0.689436,0.354448,0.094720
0.465157,1.481931,0.908050,0.307232,0.818960,-0.690798,0.354232,0.094457
0.467523,1.480623,0.906883,0.306671,0.818899,-0.692847,0.353905,0.094059
0.469846,1.479749,0.906103,0.306300,0.818862,-0.694214,0.353686,0.093789
0.472157,1.478872,0.905322,0.305922,0.818827,-0.695573,0.353464,0.093521
0.474463,1.477558,0.904148,0.305364,0.818782,-0.697608,0.353132,0.093116
