time,j0,j1,j2,j3,j4,j5,j6
0.316802,1.567603,0.979869,0.349199,0.836744,-0.531913,0.365534,0.118826
0.318808,1.566976,0.979386,0.348841,0.836477,-0.533317,0.365549,0.118669
0.320815,1.566347,0.978901,0.348483,0.836213,-0.534721,0.365562,0.118510
0.322824,1.565715,0.978413,0.348125,0.835950,-0.536125,0.365572,0.118351
0.324822,1.565082,0.977923,0.347767,0.835689,-0.537529,0.365581,0.118190
0.326818,1.564446,0.977430,0.347408,0.835430,-0.538933,0.365588,0.118028
0.328816,1.563808,0.976934,0.347049,0.835173,-0.540337,0.365593,0.117866
0.330862,1.563168,0.976436,0.346690,0.834918,-0.541741,0.365596,0.117702
0.332797,1.562526,0.975935,0.346331,0.834665,-0.543146,0.365597,0.117537
0.334816,1.561881,0.975432,0.345972,0.834413,-0.544550,0.365596,0.117372
0.336808,1.561235,0.974926,0.345612,0.834164,-0.545955,0.365593,0.117205
0.338804,1.560586,0.974418,0.345252,0.833916,-0.547359,0.365588,0.117037
0.340805,1.559935,0.973907,0.344892,0.833670,-0.548764,0.365581,0.116869
0.342801,1.559282,0.973393,0.344531,0.833427,-0.550168,0.365572,0.116699
0.344852,1.558626,0.972877,0.344171,0.833185,-0.551572,0.365561,0.116528
0.346800,1.557969,0.972358,0.343810,0.832945,-0.552977,0.365548,0.116356
0.348828,1.557309,0.971837,0.343449,0.832707,-0.554381,0.365534,0.116183
0.350818,1.556647,0.971313,0.343087,0.832470,-0.555786,0.365517,0.116009
0.352816,1.555983,0.970787,0.342726,0.832236,-0.557190,0.365498,0.115834
0.354801,1.555316,0.970258,0.342364,0.832004,-0.558594,0.365478,0.115658
0.356824,1.554648,0.969726,0.342002,0.831774,-0.559999,0.365455,0.115481
0.358882,1.553977,0.969192,0.341640,0.831545,-0.561403,0.365430,0.115303
0.360790,1.553304,0.968655,0.341278,0.831319,-0.562807,0.365404,0.115124
0.362823,1.552629,0.968116,0.340916,0.831094,-0.564211,0.365375,0.114944
0.364813,1.551952,0.967574,0.340553,0.830871,-0.565615,0.365345,0.114763
0.366816,1.551272,0.967030,0.340190,0.830651,-0.567019,0.365312,0.114581
0.368816,1.550591,0.966483,0.339827,0.830432,-0.568423,0.365277,0.114398
0.370800,1.549907,0.965933,0.339463,0.830215,-0.569826,0.365241,0.114214
0.372858,1.549221,0.965381,0.339100,0.830000,-0.571230,0.365202,0.114029
0.374801,1.548533,0.964826,0.338736,0.829786,-0.572633,0.365162,0.113843
0.376828,1.547843,0.964269,0.338372,0.829575,-0.574037,0.365120,0.113656
0.378804,1.547150,0.963709,0.338008,0.829366,-0.575440,0.365076,0.113468
0.380816,1.546456,0.963147,0.337644,0.829159,-0.576843,0.365029,0.113279
0.382808,1.545759,0.962582,0.337280,0.828953,-0.578246,0.364981,0.113089
0.384810,1.545060,0.962014,0.336915,0.828750,-0.579648,0.364931,0.112897
0.386828,1.544359,0.961444,0.336550,0.828549,-0.581051,0.364879,0.112705
0.388788,1.543655,0.960871,0.336185,0.828349,-0.582453,0.364825,0.112512
0.390819,1.542950,0.960296,0.335820,0.828152,-0.583855,0.364768,0.112319
0.392820,1.542242,0.959718,0.335455,0.827956,-0.585257,0.364710,0.112124
0.394806,1.541532,0.959137,0.335089,0.827762,-0.586658,0.364650,0.111927
0.396843,1.540821,0.958554,0.334723,0.827570,-0.588060,0.364588,0.111731
0.398815,1.540106,0.957969,0.334357,0.827380,-0.589461,0.364524,0.111533
0.400881,1.539390,0.957380,0.333991,0.827193,-0.590862,0.364458,0.111333
0.402778,1.538672,0.956790,0.333625,0.827007,-0.592263,0.364390,0.111134
0.404817,1.537951,0.956196,0.333259,0.826823,-0.593663,0.364319,0.110933
0.406805,1.537228,0.955600,0.332892,0.826641,-0.595063,0.364247,0.110731
0.408812,1.536504,0.955002,0.332526,0.826461,-0.596463,0.364173,0.110528
0.410809,1.535776,0.954401,0.332159,0.826283,-0.597863,0.364097,0.110324
0.412815,1.535047,0.953797,0.331792,0.826106,-0.599262,0.364019,0.110119
0.414839,1.534316,0.953191,0.331425,0.825932,-0.600661,0.363939,0.109913
0.416817,1.533582,0.952582,0.331057,0.825760,-0.602060,0.363857,0.109706
0.418798,1.532847,0.951971,0.330690,0.825590,-0.603458,0.363773,0.109498
0.420815,1.532109,0.951357,0.330322,0.825421,-0.604856,0.363686,0.109290
0.422824,1.531369,0.950741,0.329955,0.825255,-0.606254,0.363598,0.109080
0.424815,1.530627,0.950122,0.329587,0.825091,-0.607651,0.363508,0.108870
0.426793,1.529883,0.949500,0.329218,0.824929,-0.609048,0.363416,0.108658
0.428817,1.529136,0.948876,0.328850,0.824769,-0.610445,0.363322,0.108445
0.430859,1.528388,0.948249,0.328482,0.824610,-0.611841,0.363226,0.108232
0.432798,1.527637,0.947620,0.328113,0.824454,-0.613237,0.363128,0.108017
0.434812,1.526884,0.946988,0.327745,0.824300,-0.614632,0.363027,0.107802
0.436810,1.526129,0.946354,0.327376,0.824147,-0.616027,0.362925,0.107585
0.438817,1.525372,0.945717,0.327007,0.823997,-0.617422,0.362821,0.107368
0.440813,1.524613,0.945077,0.326638,0.823848,-0.618816,0.362715,0.107150
0.442804,1.523852,0.944435,0.326269,0.823701,-0.620210,0.362606,0.106931
0.444831,1.523088,0.943791,0.325899,0.823557,-0.621604,0.362496,0.106710
0.446816,1.522323,0.943143,0.325530,0.823414,-0.622997,0.362383,0.106489
0.448827,1.521555,0.942494,0.325160,0.823274,-0.624389,0.362268,0.106267
0.450801,1.520785,0.941841,0.324791,0.823136,-0.625782,0.362152,0.106044
0.452821,1.520014,0.941186,0.324421,0.822999,-0.627173,0.362033,0.105820
0.454807,1.519240,0.940529,0.324051,0.822865,-0.628564,0.361912,0.105595
0.456817,1.518463,0.939869,0.323681,0.822732,-0.629955,0.361790,0.105370
0.458851,1.517685,0.939207,0.323310,0.822601,-0.631345,0.361665,0.105143
0.460799,1.516905,0.938542,0.322940,0.822473,-0.632735,0.361538,0.104915
0.462819,1.516122,0.937874,0.322570,0.822347,-0.634124,0.361409,0.104686
0.464804,1.515338,0.937204,0.322199,0.822223,-0.635513,0.361278,0.104457
0.466803,1.514551,0.936532,0.321828,0.822100,-0.636901,0.361145,0.104227
0.468858,1.513762,0.935856,0.321458,0.821980,-0.638289,0.361010,0.103995
0.470814,1.512971,0.935179,0.321087,0.821861,-0.639676,0.360873,0.103763
0.472855,1.512178,0.934498,0.320716,0.821745,-0.641063,0.360733,0.103529
0.474813,1.511383,0.933816,0.320345,0.821631,-0.642449,0.360592,0.103295
0.476829,1.510586,0.933130,0.319974,0.821518,-0.643834,0.360449,0.103060
0.478811,1.509786,0.932442,0.319602,0.821408,-0.645219,0.360303,0.102824
0.480806,1.508985,0.931752,0.319231,0.821299,-0.646604,0.360155,0.102587
0.482803,1.508181,0.931059,0.318859,0.821193,-0.647988,0.360005,0.102349
