time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
7.514155,-6.496883,-2.581498,-1.323596,-0.018447,0.213687,0.006430,0.417981,-0.141954,-0.163231,-0.011774,0.484082,-0.009786,-0.081624,-0.026876
7.515866,-6.491920,-2.568212,-1.338169,-0.024230,0.213072,0.014103,0.418589,-0.142121,-0.162641,-0.011754,0.484102,-0.009768,-0.081640,-0.026895
7.517911,-6.506573,-2.580666,-1.326263,-0.026820,0.212072,0.004007,0.418428,-0.142311,-0.161956,-0.011730,0.484128,-0.009746,-0.081660,-0.026919
7.519880,-6.515099,-2.584153,-1.313821,-0.030282,0.210788,-0.006013,0.418060,-0.142514,-0.161255,-0.011708,0.484154,-0.009725,-0.081675,-0.026940
7.522037,-6.522622,-2.586280,-1.310981,-0.034828,0.209913,-0.009757,0.417963,-0.142741,-0.160565,-0.011682,0.484181,-0.009702,-0.081695,-0.026965
7.523932,-6.526327,-2.584853,-1.320903,-0.039983,0.209810,-0.004355,0.418099,-0.142928,-0.159988,-0.011660,0.484205,-0.009681,-0.081713,-0.026987
7.526389,-6.530939,-2.582918,-1.334760,-0.046632,0.209642,0.003108,0.418447,-0.143147,-0.159278,-0.011631,0.484237,-0.009655,-0.081736,-0.027015
7.527813,-6.523923,-2.568094,-1.352920,-0.052124,0.209218,0.013095,0.419151,-0.143265,-0.158882,-0.011614,0.484255,-0.009640,-0.081749,-0.027031
7.529859,-6.543004,-2.586984,-1.333741,-0.053581,0.207938,-0.002114,0.419030,-0.143421,-0.158326,-0.011591,0.484282,-0.009618,-0.081769,-0.027054
7.531990,-6.554550,-2.592882,-1.310633,-0.056751,0.205810,-0.020182,0.418612,-0.143664,-0.157636,-0.011565,0.484317,-0.009594,-0.081787,-0.027078
7.533884,-6.558582,-2.591621,-1.311668,-0.060970,0.205045,-0.021606,0.418747,-0.143824,-0.157182,-0.011544,0.484340,-0.009575,-0.081805,-0.027099
7.535855,-6.563871,-2.592657,-1.323222,-0.066277,0.205353,-0.014722,0.418763,-0.143982,-0.156710,-0.011520,0.484366,-0.009554,-0.081826,-0.027123
7.537904,-6.568246,-2.592426,-1.337372,-0.072108,0.205804,-0.005675,0.418721,-0.144137,-0.156233,-0.011497,0.484393,-0.009532,-0.081846,-0.027146
7.539938,-6.572829,-2.591735,-1.345043,-0.077345,0.205323,-0.002526,0.419009,-0.144280,-0.155761,-0.011473,0.484421,-0.009510,-0.081868,-0.027170
7.541981,-6.579272,-2.592801,-1.341662,-0.081300,0.203747,-0.008574,0.419590,-0.144450,-0.155306,-0.011449,0.484450,-0.009488,-0.081889,-0.027194
7.543839,-6.582382,-2.589640,-1.338881,-0.085227,0.202108,-0.014433,0.420145,-0.144600,-0.154901,-0.011428,0.484476,-0.009469,-0.081908,-0.027215
7.545875,-6.593330,-2.597032,-1.327808,-0.088544,0.200958,-0.024000,0.420038,-0.144761,-0.154460,-0.011404,0.484505,-0.009447,-0.081929,-0.027239
7.547881,-6.599670,-2.598297,-1.325658,-0.093462,0.200636,-0.025743,0.419507,-0.144923,-0.154014,-0.011381,0.484537,-0.009425,-0.081950,-0.027262
7.549907,-6.605016,-2.599014,-1.331990,-0.098953,0.200847,-0.021390,0.419079,-0.145067,-0.153611,-0.011358,0.484565,-0.009404,-0.081971,-0.027285
7.551932,-6.609527,-2.598470,-1.341468,-0.104522,0.200818,-0.016051,0.419035,-0.145244,-0.153211,-0.011334,0.484594,-0.009382,-0.081993,-0.027309
7.554014,-6.615774,-2.599736,-1.345692,-0.109352,0.200047,-0.016105,0.419387,-0.145421,-0.152799,-0.011310,0.484625,-0.009359,-0.082016,-0.027334
7.555872,-6.619297,-2.597847,-1.346917,-0.113337,0.198806,-0.019051,0.419934,-0.145557,-0.152452,-0.011290,0.484652,-0.009340,-0.082035,-0.027355
7.557896,-6.627818,-2.601855,-1.340630,-0.117161,0.197434,-0.026640,0.420291,-0.145705,-0.152054,-0.011266,0.484685,-0.009318,-0.082058,-0.027379
7.559839,-6.634013,-2.603130,-1.336894,-0.121489,0.196576,-0.030894,0.420269,-0.145841,-0.151676,-0.011244,0.484718,-0.009297,-0.082079,-0.027401
7.561910,-6.640956,-2.605351,-1.336962,-0.126596,0.196262,-0.031434,0.419935,-0.146022,-0.151290,-0.011220,0.484750,-0.009275,-0.082102,-0.027426
7.563865,-6.646704,-2.606742,-1.340868,-0.131683,0.196204,-0.029228,0.419571,-0.146187,-0.150936,-0.011198,0.484781,-0.009254,-0.082124,-0.027448
7.566177,-6.652808,-2.607290,-1.346970,-0.137579,0.195822,-0.027006,0.419489,-0.146367,-0.150519,-0.011172,0.484818,-0.009230,-0.082150,-0.027475
7.567906,-6.646602,-2.591762,-1.364992,-0.143914,0.195000,-0.019455,0.420146,-0.146491,-0.150204,-0.011152,0.484848,-0.009211,-0.082170,-0.027496
7.569869,-6.663303,-2.608527,-1.350457,-0.145964,0.194069,-0.030702,0.420188,-0.146617,-0.149858,-0.011130,0.484882,-0.009190,-0.082193,-0.027519
7.571934,-6.673347,-2.613900,-1.334619,-0.149780,0.192639,-0.042480,0.419933,-0.146806,-0.149407,-0.011108,0.484928,-0.009167,-0.082216,-0.027541
7.573934,-6.679738,-2.615498,-1.333182,-0.154501,0.191936,-0.045181,0.419904,-0.146970,-0.149050,-0.011085,0.484962,-0.009146,-0.082240,-0.027565
7.575979,-6.682394,-2.612385,-1.347109,-0.160681,0.192060,-0.037977,0.419914,-0.147121,-0.148698,-0.011062,0.484997,-0.009124,-0.082264,-0.027589
7.577929,-6.687520,-2.613418,-1.358186,-0.166053,0.192272,-0.032096,0.419832,-0.147256,-0.148365,-0.011040,0.485031,-0.009103,-0.082287,-0.027613
7.579878,-6.695053,-2.617206,-1.358747,-0.170558,0.191705,-0.033464,0.419845,-0.147385,-0.148013,-0.011018,0.485071,-0.009082,-0.082310,-0.027635
7.581939,-6.702383,-2.619609,-1.353842,-0.174937,0.190287,-0.039782,0.420164,-0.147560,-0.147642,-0.010995,0.485112,-0.009060,-0.082335,-0.027659
7.583865,-6.705740,-2.616985,-1.354067,-0.179506,0.188966,-0.043377,0.420612,-0.147726,-0.147319,-0.010973,0.485149,-0.009039,-0.082358,-0.027681
7.585922,-6.716116,-2.624079,-1.348890,-0.183679,0.188266,-0.048584,0.420582,-0.147912,-0.146962,-0.010950,0.485191,-0.009017,-0.082383,-0.027705
7.587863,-6.720709,-2.623408,-1.351637,-0.188995,0.188090,-0.047725,0.420246,-0.148074,-0.146610,-0.010929,0.485236,-0.008996,-0.082407,-0.027727
7.590110,-6.729206,-2.627618,-1.354891,-0.194900,0.188121,-0.046257,0.419843,-0.148271,-0.146221,-0.010903,0.485286,-0.008971,-0.082435,-0.027753
7.591966,-6.734953,-2.629158,-1.358105,-0.199672,0.187761,-0.045660,0.419769,-0.148455,-0.145896,-0.010882,0.485328,-0.008952,-0.082458,-0.027774
7.593880,-6.739469,-2.628526,-1.362416,-0.204541,0.186907,-0.045982,0.420084,-0.148638,-0.145570,-0.010861,0.485372,-0.008931,-0.082481,-0.027796
7.595841,-6.746377,-2.631347,-1.362220,-0.208819,0.185914,-0.049260,0.420449,-0.148806,-0.145240,-0.010839,0.485419,-0.008910,-0.082506,-0.027818
7.597976,-6.754171,-2.634530,-1.359729,-0.213659,0.184940,-0.053636,0.420617,-0.148972,-0.144863,-0.010816,0.485476,-0.008887,-0.082533,-0.027842
7.599915,-6.760284,-2.636126,-1.359588,-0.218592,0.184365,-0.055519,0.420544,-0.149111,-0.144522,-0.010794,0.485529,-0.008866,-0.082558,-0.027863
7.601990,-6.767842,-2.639602,-1.360224,-0.223859,0.184077,-0.056209,0.420289,-0.149295,-0.144163,-0.010771,0.485584,-0.008843,-0.082585,-0.027887
7.603900,-6.768287,-2.633199,-1.370297,-0.229971,0.183711,-0.052172,0.420269,-0.149454,-0.143829,-0.010750,0.485637,-0.008823,-0.082609,-0.027908
7.605888,-6.778520,-2.641169,-1.367863,-0.234164,0.183325,-0.054883,0.420123,-0.149603,-0.143488,-0.010729,0.485692,-0.008802,-0.082635,-0.027931
7.607929,-6.786419,-2.644667,-1.363669,-0.239019,0.182455,-0.059394,0.420013,-0.149724,-0.143079,-0.010706,0.485765,-0.008779,-0.082664,-0.027953
7.609899,-6.792572,-2.646378,-1.363551,-0.243824,0.181594,-0.062168,0.420164,-0.149833,-0.142720,-0.010684,0.485826,-0.008758,-0.082690,-0.027975
7.611912,-6.799776,-2.649698,-1.365429,-0.248768,0.181027,-0.063427,0.420255,-0.149979,-0.142354,-0.010662,0.485888,-0.008736,-0.082717,-0.027999
7.613894,-6.806231,-2.652168,-1.368854,-0.253903,0.180717,-0.063157,0.420227,-0.150113,-0.141991,-0.010640,0.485950,-0.008714,-0.082744,-0.028022
7.615876,-6.812030,-2.653656,-1.372792,-0.259207,0.180352,-0.062589,0.420198,-0.150231,-0.141630,-0.010618,0.486014,-0.008692,-0.082772,-0.028045
7.617932,-6.819318,-2.657484,-1.373215,-0.264006,0.179834,-0.064179,0.420190,-0.150330,-0.141275,-0.010597,0.486079,-0.008671,-0.082799,-0.028067
7.619988,-6.825443,-2.658775,-1.374378,-0.269565,0.179003,-0.066215,0.420312,-0.150419,-0.140878,-0.010574,0.486154,-0.008648,-0.082829,-0.028092
7.621974,-6.826465,-2.653023,-1.381980,-0.275498,0.178179,-0.065157,0.420538,-0.150537,-0.140521,-0.010552,0.486218,-0.008626,-0.082857,-0.028116
7.623913,-6.836180,-2.660273,-1.378230,-0.279937,0.177649,-0.068850,0.420364,-0.150644,-0.140147,-0.010530,0.486287,-0.008604,-0.082886,-0.028140
7.625927,-6.846581,-2.668219,-1.369715,-0.284395,0.177077,-0.074276,0.419907,-0.150717,-0.139725,-0.010509,0.486372,-0.008582,-0.082918,-0.028163
7.627946,-6.853341,-2.671024,-1.368979,-0.289602,0.176592,-0.076063,0.419701,-0.150786,-0.139323,-0.010487,0.486450,-0.008560,-0.082948,-0.028187
7.629903,-6.861040,-2.675983,-1.372583,-0.294501,0.176400,-0.075743,0.419720,-0.150856,-0.138953,-0.010466,0.486519,-0.008539,-0.082977,-0.028212
7.631967,-6.865964,-2.676326,-1.381979,-0.300284,0.176108,-0.073197,0.419891,-0.150969,-0.138559,-0.010443,0.486590,-0.008516,-0.083008,-0.028239
7.633879,-6.873265,-2.680865,-1.385542,-0.304956,0.175654,-0.073714,0.420052,-0.151069,-0.138208,-0.010422,0.486652,-0.008495,-0.083037,-0.028264
7.635965,-6.879478,-2.682894,-1.386750,-0.310296,0.174771,-0.076004,0.420257,-0.151152,-0.137816,-0.010399,0.486728,-0.008472,-0.083069,-0.028291
7.638034,-6.886591,-2.686290,-1.385018,-0.315470,0.173851,-0.079632,0.420418,-0.151223,-0.137434,-0.010377,0.486803,-0.008449,-0.083101,-0.028318
7.639940,-6.891471,-2.687348,-1.385289,-0.320357,0.173223,-0.081422,0.420413,-0.151274,-0.137095,-0.010358,0.486872,-0.008429,-0.083129,-0.028342
7.642009,-6.897837,-2.689010,-1.387311,-0.326603,0.172775,-0.082086,0.420191,-0.151389,-0.136666,-0.010333,0.486953,-0.008404,-0.083165,-0.028373
7.643887,-6.905547,-2.694145,-1.386533,-0.331324,0.172568,-0.083303,0.419822,-0.151479,-0.136299,-0.010313,0.487025,-0.008384,-0.083196,-0.028399
7.645981,-6.913794,-2.699663,-1.385176,-0.336288,0.172215,-0.085185,0.419516,-0.151558,-0.135896,-0.010292,0.487108,-0.008362,-0.083231,-0.028426
7.648007,-6.920341,-2.702213,-1.388017,-0.341987,0.171642,-0.086137,0.419543,-0.151636,-0.135468,-0.010268,0.487196,-0.008338,-0.083267,-0.028456
7.649978,-6.924877,-2.702803,-1.393695,-0.347148,0.171066,-0.086031,0.419819,-0.151701,-0.135101,-0.010248,0.487271,-0.008316,-0.083299,-0.028483
7.651946,-6.932597,-2.707649,-1.395221,-0.352236,0.170508,-0.087697,0.419970,-0.151814,-0.134702,-0.010226,0.487350,-0.008294,-0.083334,-0.028514
7.654021,-6.940172,-2.712068,-1.394146,-0.357517,0.169883,-0.090243,0.419874,-0.151916,-0.134285,-0.010204,0.487438,-0.008271,-0.083372,-0.028544
7.656134,-6.947213,-2.715644,-1.393920,-0.363139,0.169297,-0.092246,0.419721,-0.152011,-0.133865,-0.010181,0.487529,-0.008248,-0.083410,-0.028575
7.658001,-6.946371,-2.707834,-1.404499,-0.369734,0.168712,-0.089590,0.419829,-0.152092,-0.133482,-0.010160,0.487614,-0.008226,-0.083445,-0.028604
7.659858,-6.958417,-2.720137,-1.399263,-0.373711,0.168495,-0.093111,0.419581,-0.152166,-0.133105,-0.010140,0.487701,-0.008205,-0.083480,-0.028633
7.661897,-6.969072,-2.728929,-1.391344,-0.378581,0.167891,-0.098058,0.419116,-0.152264,-0.132632,-0.010118,0.487822,-0.008182,-0.083525,-0.028663
7.663986,-6.976618,-2.733253,-1.391406,-0.384081,0.167291,-0.100145,0.419034,-0.152387,-0.132192,-0.010096,0.487920,-0.008158,-0.083567,-0.028697
7.665880,-6.980446,-2.733122,-1.400728,-0.389624,0.167026,-0.098164,0.419258,-0.152504,-0.131818,-0.010075,0.488004,-0.008137,-0.083603,-0.028729
7.667968,-6.988457,-2.739041,-1.406691,-0.395076,0.166917,-0.097523,0.419440,-0.152624,-0.131407,-0.010052,0.488104,-0.008113,-0.083644,-0.028764
7.669894,-6.995579,-2.743634,-1.407825,-0.400280,0.166435,-0.098981,0.419480,-0.152713,-0.131006,-0.010031,0.488215,-0.008091,-0.083685,-0.028795
7.672009,-7.002079,-2.746493,-1.408085,-0.406100,0.165547,-0.101459,0.419517,-0.152866,-0.130584,-0.010009,0.488324,-0.008067,-0.083729,-0.028832
7.673946,-7.007913,-2.748809,-1.408753,-0.411645,0.164751,-0.103642,0.419522,-0.153010,-0.130189,-0.009987,0.488431,-0.008044,-0.083771,-0.028867
7.675859,-7.015720,-2.754574,-1.407218,-0.416618,0.164274,-0.106000,0.419347,-0.153137,-0.129802,-0.009967,0.488547,-0.008022,-0.083813,-0.028900
7.677927,-7.023409,-2.759509,-1.407203,-0.422398,0.163953,-0.107456,0.419036,-0.153265,-0.129361,-0.009944,0.488689,-0.007998,-0.083862,-0.028937
7.679822,-7.027383,-2.759523,-1.412722,-0.428200,0.163724,-0.106610,0.418917,-0.153379,-0.128966,-0.009924,0.488821,-0.007976,-0.083906,-0.028971
7.681839,-7.037036,-2.767754,-1.412987,-0.433492,0.163471,-0.108112,0.418832,-0.153558,-0.128534,-0.009901,0.488965,-0.007952,-0.083956,-0.029010
7.683801,-7.043857,-2.771854,-1.413372,-0.438723,0.162857,-0.109945,0.418793,-0.153709,-0.128113,-0.009880,0.489123,-0.007930,-0.084006,-0.029046
7.685831,-7.050747,-2.775978,-1.414947,-0.444327,0.162152,-0.111749,0.418856,-0.153868,-0.127687,-0.009859,0.489289,-0.007907,-0.084057,-0.029085
7.687891,-7.057923,-2.780638,-1.416923,-0.450054,0.161636,-0.113281,0.418887,-0.154018,-0.127254,-0.009836,0.489476,-0.007883,-0.084111,-0.029125
7.689965,-7.064306,-2.783947,-1.420149,-0.456211,0.161267,-0.114052,0.418839,-0.154161,-0.126805,-0.009814,0.489689,-0.007858,-0.084168,-0.029166
7.691931,-7.071063,-2.788120,-1.422048,-0.461925,0.160914,-0.114971,0.418721,-0.154352,-0.126384,-0.009792,0.489894,-0.007835,-0.084224,-0.029207
7.693863,-7.078924,-2.794106,-1.421356,-0.467228,0.160465,-0.116820,0.418528,-0.154528,-0.125965,-0.009772,0.490121,-0.007812,-0.084281,-0.029247
7.695897,-7.086241,-2.798813,-1.421691,-0.473068,0.159874,-0.118618,0.418394,-0.154702,-0.125510,-0.009749,0.490393,-0.007788,-0.084345,-0.029290
7.697909,-7.092583,-2.802429,-1.424236,-0.478843,0.159362,-0.119688,0.418387,-0.154863,-0.125073,-0.009728,0.490683,-0.007764,-0.084408,-0.029332
7.699871,-7.098967,-2.806324,-1.427300,-0.484543,0.158961,-0.120522,0.418369,-0.155010,-0.124638,-0.009707,0.491007,-0.007741,-0.084473,-0.029375
7.701889,-7.106443,-2.811603,-1.428775,-0.490356,0.158575,-0.121874,0.418267,-0.155213,-0.124182,-0.009685,0.491372,-0.007716,-0.084545,-0.029421
7.703983,-7.113825,-2.816504,-1.429707,-0.496494,0.158086,-0.123493,0.418142,-0.155415,-0.123703,-0.009662,0.491806,-0.007691,-0.084623,-0.029470
7.705899,-7.120962,-2.821691,-1.430121,-0.502004,0.157605,-0.125167,0.418028,-0.155584,-0.123267,-0.009641,0.492261,-0.007668,-0.084698,-0.029515
7.707895,-7.127045,-2.825004,-1.432713,-0.508094,0.157114,-0.126164,0.417960,-0.155748,-0.122803,-0.009620,0.492816,-0.007644,-0.084781,-0.029563
7.709979,-7.134991,-2.831201,-1.434043,-0.514080,0.156707,-0.127604,0.417871,-0.155903,-0.122323,-0.009598,0.493481,-0.007619,-0.084871,-0.029614
7.711950,-7.142935,-2.837500,-1.434286,-0.519717,0.156296,-0.129321,0.417710,-0.156101,-0.121853,-0.009576,0.494219,-0.007594,-0.084965,-0.029666
7.713906,-7.150043,-2.842663,-1.435602,-0.525410,0.155885,-0.130694,0.417574,-0.156288,-0.121395,-0.009555,0.495067,-0.007571,-0.085061,-0.029719
7.715950,-7.156091,-2.846053,-1.439499,-0.531704,0.155438,-0.131313,0.417549,-0.156468,-0.120918,-0.009533,0.496122,-0.007545,-0.085167,-0.029776
7.717870,-7.164869,-2.854256,-1.439593,-0.537097,0.155073,-0.133045,0.417498,-0.156619,-0.120465,-0.009512,0.497327,-0.007522,-0.085275,-0.029832
7.719821,-7.170203,-2.856880,-1.442647,-0.543212,0.154575,-0.133933,0.417456,-0.156744,-0.119998,-0.009492,0.498793,-0.007497,-0.085395,-0.029889
7.721871,-7.179189,-2.864972,-1.442831,-0.549097,0.154143,-0.135919,0.417370,-0.156937,-0.119516,-0.009469,0.500596,-0.007472,-0.085526,-0.029957
7.723845,-7.186528,-2.870731,-1.443555,-0.554947,0.153675,-0.137566,0.417242,-0.157098,-0.119041,-0.009448,0.502672,-0.007447,-0.085669,-0.030024
7.725795,-7.194161,-2.877060,-1.445007,-0.560894,0.153290,-0.138934,0.417145,-0.157242,-0.118570,-0.009427,0.505075,-0.007422,-0.085821,-0.030097
7.727845,-7.200407,-2.881201,-1.448914,-0.567228,0.152939,-0.139484,0.417093,-0.157358,-0.118090,-0.009405,0.507774,-0.007396,-0.085991,-0.030175
7.729935,-7.207603,-2.886602,-1.452684,-0.573951,0.152561,-0.140255,0.417057,-0.157452,-0.117575,-0.009382,0.510717,-0.007368,-0.086194,-0.030266
7.731883,-7.215266,-2.893139,-1.453193,-0.579789,0.152080,-0.141988,0.416961,-0.157576,-0.117103,-0.009361,0.513059,-0.007343,-0.086401,-0.030357
7.734020,-7.224141,-2.901274,-1.451695,-0.585821,0.151515,-0.144570,0.416791,-0.157680,-0.116599,-0.009339,0.514947,-0.007316,-0.086648,-0.030460
7.735883,-7.224050,-2.895668,-1.461036,-0.593023,0.150909,-0.143701,0.416828,-0.157762,-0.116128,-0.009319,0.516039,-0.007291,-0.086910,-0.030563
7.737922,-7.236806,-2.910633,-1.457246,-0.598162,0.150712,-0.146545,0.416609,-0.157851,-0.115650,-0.009297,0.516596,-0.007265,-0.087215,-0.030677
7.739814,-7.244739,-2.917708,-1.454228,-0.603903,0.150231,-0.149026,0.416228,-0.157678,-0.115131,-0.009278,0.516635,-0.007239,-0.087583,-0.030815
7.741839,-7.253350,-2.925739,-1.454211,-0.609975,0.149851,-0.150789,0.416059,-0.157530,-0.114622,-0.009256,0.515848,-0.007211,-0.088012,-0.030986
7.743870,-7.260271,-2.931333,-1.459420,-0.616413,0.149625,-0.150976,0.416085,-0.157420,-0.114116,-0.009234,0.514732,-0.007183,-0.088538,-0.031177
7.745797,-7.267171,-2.937517,-1.464911,-0.622465,0.149469,-0.151048,0.416180,-0.157482,-0.113647,-0.009214,0.513992,-0.007156,-0.089139,-0.031360
7.747879,-7.274403,-2.943876,-1.469061,-0.629170,0.149077,-0.151911,0.416229,-0.157753,-0.113130,-0.009191,0.513718,-0.007128,-0.089958,-0.031561
7.749870,-7.281364,-2.950014,-1.470478,-0.635660,0.148417,-0.153824,0.416231,-0.158144,-0.112632,-0.009170,0.513845,-0.007101,-0.090971,-0.031765
7.751861,-7.288397,-2.956047,-1.470500,-0.642027,0.147735,-0.156141,0.416164,-0.158627,-0.112141,-0.009148,0.514077,-0.007074,-0.092266,-0.031993
7.753853,-7.295527,-2.962606,-1.470224,-0.648036,0.147269,-0.158087,0.415947,-0.159010,-0.111668,-0.009128,0.514188,-0.007048,-0.093896,-0.032244
7.756053,-7.302063,-2.967601,-1.473294,-0.655532,0.146900,-0.158933,0.415658,-0.159332,-0.111101,-0.009104,0.514123,-0.007018,-0.096490,-0.032592
7.757835,-7.302921,-2.964796,-1.482157,-0.662403,0.146615,-0.157688,0.415600,-0.159514,-0.110639,-0.009085,0.513967,-0.006992,-0.099317,-0.032928
7.759860,-7.315763,-2.980719,-1.477565,-0.667909,0.146397,-0.160540,0.415259,-0.159672,-0.110115,-0.009063,0.513772,-0.006963,-0.103306,-0.033366
7.761885,-7.325900,-2.991477,-1.471367,-0.673871,0.145733,-0.164304,0.414798,-0.159876,-0.109548,-0.009042,0.513577,-0.006935,-0.107856,-0.033892
7.763937,-7.332222,-2.996806,-1.473968,-0.680584,0.145213,-0.165832,0.414793,-0.160152,-0.109026,-0.009020,0.513550,-0.006905,-0.111902,-0.034553
7.765867,-7.339806,-3.005112,-1.479163,-0.686651,0.145133,-0.166090,0.414932,-0.160429,-0.108563,-0.008999,0.513625,-0.006878,-0.114071,-0.035327
7.767881,-7.346459,-3.011922,-1.485474,-0.693268,0.145052,-0.165837,0.414972,-0.160669,-0.108100,-0.008978,0.513667,-0.006848,-0.114445,-0.036355
7.769887,-7.353031,-3.018741,-1.489755,-0.699965,0.144737,-0.166426,0.414947,-0.160859,-0.107749,-0.008957,0.513652,-0.006816,-0.111940,-0.037706
7.771863,-7.358893,-3.024064,-1.492141,-0.706699,0.144114,-0.167988,0.414912,-0.161111,-0.107416,-0.008936,0.513619,-0.006785,-0.108658,-0.039483
7.773831,-7.366514,-3.032198,-1.490987,-0.712974,0.143419,-0.170624,0.414807,-0.161335,-0.106957,-0.008915,0.513568,-0.006756,-0.107091,-0.041831
7.775874,-7.372897,-3.038149,-1.491312,-0.719922,0.142763,-0.172763,0.414615,-0.161531,-0.106282,-0.008893,0.513473,-0.006727,-0.107798,-0.045132
7.777896,-7.381478,-3.047914,-1.490970,-0.726378,0.142506,-0.174496,0.414320,-0.161709,-0.105603,-0.008872,0.513380,-0.006698,-0.108649,-0.049248
7.779860,-7.387019,-3.053041,-1.494728,-0.733162,0.142393,-0.174746,0.414054,-0.161866,-0.104950,-0.008851,0.513287,-0.006669,-0.109252,-0.053591
7.781894,-7.395715,-3.062991,-1.496863,-0.739717,0.142295,-0.175535,0.413841,-0.162157,-0.104298,-0.008829,0.513259,-0.006639,-0.109693,-0.057286
7.783949,-7.401918,-3.068949,-1.500714,-0.746787,0.141844,-0.176367,0.413780,-0.162438,-0.103641,-0.008807,0.513227,-0.006607,-0.109939,-0.059051
7.785913,-7.406840,-3.073389,-1.505310,-0.753693,0.141287,-0.177368,0.413873,-0.162691,-0.103052,-0.008787,0.513153,-0.006577,-0.109873,-0.058937
7.787856,-7.414422,-3.082120,-1.505722,-0.760150,0.140740,-0.179536,0.413820,-0.162925,-0.102470,-0.008766,0.512937,-0.006547,-0.109611,-0.056565
7.789860,-7.424567,-3.094707,-1.501915,-0.766485,0.140244,-0.182613,0.413519,-0.163126,-0.101851,-0.008745,0.512697,-0.006516,-0.109352,-0.053832
7.791930,-7.432647,-3.103669,-1.501929,-0.773547,0.139887,-0.184390,0.413234,-0.163432,-0.101202,-0.008723,0.512732,-0.006483,-0.109268,-0.052826
7.793928,-7.435894,-3.105539,-1.510699,-0.781100,0.139751,-0.183557,0.413221,-0.163746,-0.100586,-0.008702,0.513040,-0.006450,-0.109382,-0.053456
7.795938,-7.442257,-3.112789,-1.516552,-0.787774,0.139696,-0.183400,0.413172,-0.164004,-0.099999,-0.008682,0.513283,-0.006418,-0.109530,-0.054003
7.797874,-7.450854,-3.123306,-1.516146,-0.794236,0.139284,-0.185289,0.412959,-0.164139,-0.099379,-0.008662,0.513291,-0.006385,-0.109559,-0.054404
7.799902,-7.460771,-3.135750,-1.512105,-0.800811,0.138559,-0.188676,0.412705,-0.164194,-0.098738,-0.008640,0.513133,-0.006349,-0.109463,-0.054694
7.801945,-7.468775,-3.144982,-1.511973,-0.807912,0.137887,-0.191133,0.412592,-0.164368,-0.098103,-0.008619,0.513003,-0.006313,-0.109334,-0.054889
7.803887,-7.471660,-3.146739,-1.520726,-0.815405,0.137653,-0.190755,0.412712,-0.164593,-0.097523,-0.008598,0.512994,-0.006278,-0.109286,-0.055007
7.806009,-7.481387,-3.159330,-1.524578,-0.822695,0.137797,-0.191223,0.412628,-0.164847,-0.096880,-0.008576,0.513027,-0.006239,-0.109311,-0.055091
7.807908,-7.483202,-3.159232,-1.531334,-0.830433,0.137441,-0.191120,0.412466,-0.165005,-0.096270,-0.008556,0.512973,-0.006204,-0.109322,-0.055133
7.809928,-7.495891,-3.176556,-1.525978,-0.836743,0.136943,-0.194465,0.412142,-0.165159,-0.095648,-0.008535,0.512907,-0.006166,-0.109320,-0.055155
7.811892,-7.499135,-3.178244,-1.527909,-0.844475,0.136022,-0.196373,0.411919,-0.165365,-0.095003,-0.008514,0.512810,-0.006128,-0.109249,-0.055160
7.813863,-7.511392,-3.194898,-1.524642,-0.850774,0.135634,-0.199132,0.411718,-0.165629,-0.094397,-0.008494,0.512807,-0.006089,-0.109210,-0.055154
7.815878,-7.520680,-3.206669,-1.524899,-0.857759,0.135487,-0.200566,0.411420,-0.165844,-0.093745,-0.008473,0.512763,-0.006050,-0.109167,-0.055141
7.817810,-7.526469,-3.213664,-1.531691,-0.864964,0.135582,-0.200250,0.411444,-0.166063,-0.093165,-0.008453,0.512760,-0.006011,-0.109180,-0.055122
7.819815,-7.533109,-3.222256,-1.539354,-0.872476,0.135635,-0.200037,0.411623,-0.166287,-0.092571,-0.008432,0.512777,-0.005969,-0.109223,-0.055098
7.821865,-7.540501,-3.231558,-1.543873,-0.880223,0.135244,-0.201210,0.411688,-0.166596,-0.091955,-0.008410,0.512788,-0.005925,-0.109237,-0.055070
7.823856,-7.547722,-3.240563,-1.544719,-0.887718,0.134399,-0.203662,0.411625,-0.166870,-0.091365,-0.008389,0.512762,-0.005881,-0.109203,-0.055041
7.825895,-7.555372,-3.250289,-1.543947,-0.895302,0.133552,-0.206427,0.411447,-0.167103,-0.090769,-0.008368,0.512688,-0.005836,-0.109146,-0.055010
7.827908,-7.561600,-3.257925,-1.545539,-0.903078,0.133107,-0.208028,0.411214,-0.167300,-0.090175,-0.008347,0.512586,-0.005790,-0.109101,-0.054979
7.829879,-7.567423,-3.265077,-1.549351,-0.910838,0.133032,-0.208489,0.410993,-0.167484,-0.089586,-0.008326,0.512492,-0.005743,-0.109085,-0.054948
7.831872,-7.575896,-3.276052,-1.551014,-0.918257,0.133028,-0.209289,0.410680,-0.167774,-0.088978,-0.008305,0.512441,-0.005695,-0.109079,-0.054916
7.833881,-7.584105,-3.286619,-1.551962,-0.925678,0.132741,-0.210671,0.410381,-0.168049,-0.088358,-0.008284,0.512392,-0.005646,-0.109059,-0.054885
7.835879,-7.591267,-3.295842,-1.554340,-0.933311,0.132230,-0.212282,0.410281,-0.168295,-0.087746,-0.008264,0.512339,-0.005594,-0.109040,-0.054853
