time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
11.584669,-2.285405,0.541073,-0.262325,-0.869169,-0.261327,-0.937571,0.243369,-0.001722,0.000209,0.000137,-0.000570,0.000145,0.000123,-0.000201
11.586778,-2.286769,0.541534,-0.262433,-0.868195,-0.264510,-0.937616,0.241661,-0.001720,0.000206,0.000138,-0.000571,0.000144,0.000124,-0.000201
11.588753,-2.288054,0.541975,-0.262536,-0.867273,-0.267512,-0.937657,0.240037,-0.001718,0.000204,0.000138,-0.000571,0.000143,0.000124,-0.000201
11.590761,-2.289354,0.542427,-0.262640,-0.866336,-0.270551,-0.937699,0.238380,-0.001715,0.000202,0.000138,-0.000571,0.000142,0.000124,-0.000202
11.592766,-2.290684,0.542897,-0.262747,-0.865374,-0.273661,-0.937742,0.236670,-0.001713,0.000200,0.000138,-0.000571,0.000141,0.000124,-0.000202
11.594677,-2.291959,0.543353,-0.262851,-0.864448,-0.276642,-0.937782,0.235019,-0.001711,0.000198,0.000139,-0.000571,0.000141,0.000125,-0.000202
11.596690,-2.293259,0.543825,-0.262956,-0.863499,-0.279686,-0.937823,0.233319,-0.001708,0.000195,0.000139,-0.000571,0.000140,0.000125,-0.000202
11.598669,-2.294535,0.544294,-0.263060,-0.862565,-0.282674,-0.937863,0.231638,-0.001706,0.000193,0.000139,-0.000572,0.000139,0.000125,-0.000202
11.600571,-2.295754,0.544748,-0.263160,-0.861668,-0.285529,-0.937901,0.230019,-0.001704,0.000191,0.000140,-0.000572,0.000138,0.000126,-0.000203
11.602639,-2.297072,0.545247,-0.263268,-0.860695,-0.288619,-0.937941,0.228253,-0.001701,0.000189,0.000140,-0.000572,0.000137,0.000126,-0.000203
11.604581,-2.298311,0.545721,-0.263371,-0.859776,-0.291524,-0.937979,0.226580,-0.001699,0.000187,0.000140,-0.000572,0.000136,0.000126,-0.000203
11.606640,-2.299618,0.546228,-0.263479,-0.858803,-0.294589,-0.938019,0.224801,-0.001697,0.000185,0.000140,-0.000572,0.000136,0.000126,-0.000203
11.608646,-2.300889,0.546728,-0.263585,-0.857852,-0.297572,-0.938057,0.223055,-0.001695,0.000182,0.000141,-0.000572,0.000135,0.000127,-0.000203
11.610574,-2.302105,0.547213,-0.263686,-0.856939,-0.300427,-0.938093,0.221372,-0.001692,0.000180,0.000141,-0.000572,0.000134,0.000127,-0.000203
11.612634,-2.303398,0.547735,-0.263795,-0.855964,-0.303465,-0.938131,0.219567,-0.001690,0.000178,0.000141,-0.000572,0.000133,0.000127,-0.000203
11.614640,-2.304652,0.548248,-0.263900,-0.855014,-0.306413,-0.938168,0.217802,-0.001688,0.000176,0.000141,-0.000571,0.000132,0.000128,-0.000203
11.616630,-2.305894,0.548763,-0.264005,-0.854070,-0.309333,-0.938204,0.216039,-0.001686,0.000174,0.000142,-0.000571,0.000132,0.000128,-0.000203
11.618667,-2.307161,0.549295,-0.264113,-0.853102,-0.312313,-0.938240,0.214227,-0.001684,0.000171,0.000142,-0.000571,0.000131,0.000128,-0.000203
11.620630,-2.308376,0.549812,-0.264216,-0.852171,-0.315173,-0.938275,0.212475,-0.001682,0.000169,0.000142,-0.000570,0.000130,0.000128,-0.000203
11.622642,-2.309618,0.550348,-0.264323,-0.851214,-0.318098,-0.938310,0.210668,-0.001680,0.000167,0.000143,-0.000570,0.000129,0.000129,-0.000202
11.624658,-2.310859,0.550890,-0.264429,-0.850254,-0.321020,-0.938345,0.208850,-0.001678,0.000164,0.000143,-0.000569,0.000128,0.000129,-0.000202
11.626631,-2.312069,0.551425,-0.264534,-0.849314,-0.323873,-0.938378,0.207062,-0.001676,0.000162,0.000143,-0.000569,0.000128,0.000129,-0.000201
11.628657,-2.313307,0.551980,-0.264641,-0.848348,-0.326793,-0.938412,0.205217,-0.001675,0.000159,0.000143,-0.000568,0.000127,0.000129,-0.000200
11.630627,-2.314508,0.552524,-0.264745,-0.847408,-0.329626,-0.938445,0.203414,-0.001673,0.000157,0.000144,-0.000567,0.000126,0.000130,-0.000199
11.632635,-2.315728,0.553085,-0.264852,-0.846448,-0.332504,-0.938478,0.201569,-0.001671,0.000154,0.000144,-0.000566,0.000125,0.000130,-0.000198
11.634634,-2.316937,0.553647,-0.264958,-0.845493,-0.335360,-0.938510,0.199724,-0.001669,0.000152,0.000144,-0.000566,0.000124,0.000130,-0.000198
11.636624,-2.318136,0.554212,-0.265063,-0.844542,-0.338191,-0.938542,0.197881,-0.001667,0.000149,0.000144,-0.000565,0.000124,0.000130,-0.000197
11.638666,-2.319361,0.554796,-0.265172,-0.843565,-0.341088,-0.938574,0.195982,-0.001665,0.000146,0.000145,-0.000564,0.000123,0.000131,-0.000196
11.640647,-2.320548,0.555369,-0.265277,-0.842616,-0.343894,-0.938604,0.194128,-0.001664,0.000143,0.000145,-0.000563,0.000122,0.000131,-0.000195
11.642646,-2.321740,0.555952,-0.265383,-0.841657,-0.346715,-0.938635,0.192252,-0.001662,0.000140,0.000145,-0.000563,0.000121,0.000131,-0.000194
11.644655,-2.322935,0.556544,-0.265490,-0.840693,-0.349544,-0.938665,0.190355,-0.001660,0.000138,0.000146,-0.000562,0.000120,0.000131,-0.000193
11.646657,-2.324122,0.557138,-0.265597,-0.839731,-0.352353,-0.938695,0.188458,-0.001658,0.000135,0.000146,-0.000561,0.000120,0.000132,-0.000192
11.648648,-2.325296,0.557733,-0.265703,-0.838775,-0.355134,-0.938725,0.186567,-0.001656,0.000132,0.000146,-0.000560,0.000119,0.000132,-0.000192
11.650586,-2.326436,0.558318,-0.265806,-0.837843,-0.357835,-0.938753,0.184716,-0.001655,0.000129,0.000146,-0.000560,0.000118,0.000132,-0.000191
11.652594,-2.327614,0.558930,-0.265913,-0.836876,-0.360630,-0.938781,0.182788,-0.001653,0.000125,0.000147,-0.000559,0.000117,0.000132,-0.000190
11.654582,-2.328775,0.559540,-0.266019,-0.835919,-0.363383,-0.938809,0.180875,-0.001651,0.000122,0.000147,-0.000558,0.000117,0.000132,-0.000189
11.656632,-2.329968,0.560175,-0.266128,-0.834931,-0.366214,-0.938838,0.178894,-0.001649,0.000119,0.000147,-0.000557,0.000116,0.000133,-0.000188
11.658583,-2.331101,0.560785,-0.266233,-0.833989,-0.368905,-0.938864,0.176997,-0.001647,0.000116,0.000147,-0.000557,0.000115,0.000133,-0.000187
11.660634,-2.332288,0.561431,-0.266342,-0.832997,-0.371724,-0.938892,0.174995,-0.001645,0.000112,0.000148,-0.000556,0.000114,0.000133,-0.000187
11.662646,-2.333448,0.562071,-0.266450,-0.832024,-0.374481,-0.938919,0.173024,-0.001643,0.000109,0.000148,-0.000555,0.000113,0.000133,-0.000186
11.664561,-2.334546,0.562683,-0.266552,-0.831099,-0.377091,-0.938944,0.171145,-0.001641,0.000105,0.000148,-0.000554,0.000113,0.000133,-0.000185
11.666574,-2.335694,0.563330,-0.266660,-0.830128,-0.379821,-0.938970,0.169166,-0.001640,0.000102,0.000148,-0.000554,0.000112,0.000133,-0.000184
11.668714,-2.336911,0.564025,-0.266774,-0.829093,-0.382718,-0.938997,0.167051,-0.001637,0.000098,0.000149,-0.000553,0.000111,0.000133,-0.000183
11.670697,-2.338040,0.564677,-0.266881,-0.828130,-0.385405,-0.939022,0.165074,-0.001636,0.000095,0.000149,-0.000552,0.000110,0.000133,-0.000183
11.672667,-2.339157,0.565330,-0.266987,-0.827172,-0.388066,-0.939046,0.163103,-0.001634,0.000091,0.000149,-0.000551,0.000110,0.000133,-0.000182
11.674603,-2.340249,0.565976,-0.267090,-0.826232,-0.390669,-0.939069,0.161163,-0.001632,0.000087,0.000149,-0.000551,0.000109,0.000133,-0.000181
11.676707,-2.341426,0.566679,-0.267203,-0.825214,-0.393474,-0.939094,0.159057,-0.001630,0.000083,0.000149,-0.000550,0.000108,0.000133,-0.000180
11.678674,-2.342520,0.567341,-0.267308,-0.824264,-0.396083,-0.939117,0.157085,-0.001628,0.000080,0.000150,-0.000549,0.000107,0.000133,-0.000179
11.680655,-2.343635,0.568023,-0.267415,-0.823292,-0.398742,-0.939140,0.155061,-0.001626,0.000076,0.000150,-0.000548,0.000107,0.000132,-0.000179
11.682635,-2.344735,0.568703,-0.267522,-0.822328,-0.401368,-0.939162,0.153049,-0.001624,0.000072,0.000150,-0.000548,0.000106,0.000132,-0.000178
11.684649,-2.345851,0.569401,-0.267630,-0.821347,-0.404032,-0.939185,0.150995,-0.001622,0.000068,0.000150,-0.000547,0.000105,0.000131,-0.000177
11.686655,-2.346958,0.570102,-0.267738,-0.820369,-0.406678,-0.939207,0.148941,-0.001620,0.000064,0.000151,-0.000546,0.000104,0.000130,-0.000176
11.688666,-2.348061,0.570807,-0.267846,-0.819390,-0.409313,-0.939228,0.146882,-0.001618,0.000060,0.000151,-0.000545,0.000104,0.000129,-0.000176
11.690637,-2.349141,0.571505,-0.267953,-0.818428,-0.411895,-0.939249,0.144850,-0.001616,0.000056,0.000151,-0.000544,0.000103,0.000128,-0.000175
11.692585,-2.350204,0.572200,-0.268057,-0.817477,-0.414436,-0.939269,0.142838,-0.001614,0.000052,0.000151,-0.000544,0.000102,0.000127,-0.000174
11.694625,-2.351313,0.572933,-0.268168,-0.816481,-0.417090,-0.939290,0.140723,-0.001612,0.000048,0.000151,-0.000543,0.000101,0.000126,-0.000173
11.696633,-2.352400,0.573659,-0.268276,-0.815500,-0.419691,-0.939309,0.138636,-0.001610,0.000044,0.000152,-0.000542,0.000101,0.000125,-0.000173
11.698648,-2.353485,0.574393,-0.268384,-0.814516,-0.422289,-0.939329,0.136538,-0.001607,0.000040,0.000152,-0.000541,0.000100,0.000124,-0.000172
11.700635,-2.354554,0.575123,-0.268492,-0.813543,-0.424850,-0.939348,0.134457,-0.001605,0.000036,0.000152,-0.000540,0.000099,0.000123,-0.000171
11.702636,-2.355625,0.575862,-0.268600,-0.812564,-0.427416,-0.939367,0.132358,-0.001603,0.000032,0.000152,-0.000540,0.000098,0.000122,-0.000170
11.704666,-2.356706,0.576617,-0.268710,-0.811572,-0.430008,-0.939385,0.130225,-0.001601,0.000027,0.000152,-0.000539,0.000098,0.000121,-0.000169
11.706653,-2.357763,0.577362,-0.268817,-0.810597,-0.432542,-0.939403,0.128125,-0.001599,0.000023,0.000153,-0.000538,0.000097,0.000120,-0.000169
11.708657,-2.358823,0.578119,-0.268926,-0.809615,-0.435086,-0.939421,0.126004,-0.001597,0.000019,0.000153,-0.000537,0.000096,0.000119,-0.000168
11.710638,-2.359868,0.578872,-0.269033,-0.808644,-0.437593,-0.939438,0.123901,-0.001595,0.000015,0.000153,-0.000536,0.000095,0.000118,-0.000167
11.712639,-2.360919,0.579637,-0.269141,-0.807662,-0.440116,-0.939455,0.121772,-0.001592,0.000010,0.000153,-0.000536,0.000095,0.000117,-0.000166
11.714631,-2.361963,0.580405,-0.269249,-0.806684,-0.442622,-0.939471,0.119644,-0.001590,0.000006,0.000153,-0.000535,0.000094,0.000116,-0.000166
11.716650,-2.363016,0.581189,-0.269359,-0.805692,-0.445154,-0.939487,0.117481,-0.001588,0.000002,0.000153,-0.000534,0.000093,0.000115,-0.000165
11.718649,-2.364053,0.581969,-0.269467,-0.804711,-0.447645,-0.939503,0.115339,-0.001586,-0.000002,0.000153,-0.000533,0.000092,0.000114,-0.000164
11.720567,-2.365044,0.582721,-0.269571,-0.803770,-0.450027,-0.939518,0.113278,-0.001584,-0.000007,0.000153,-0.000532,0.000092,0.000113,-0.000163
11.722641,-2.366116,0.583545,-0.269684,-0.802747,-0.452606,-0.939533,0.111034,-0.001581,-0.000011,0.000153,-0.000531,0.000091,0.000112,-0.000163
11.724632,-2.367139,0.584338,-0.269792,-0.801767,-0.455067,-0.939548,0.108880,-0.001579,-0.000015,0.000153,-0.000531,0.000090,0.000111,-0.000162
11.726641,-2.368166,0.585144,-0.269902,-0.800779,-0.457539,-0.939562,0.106703,-0.001577,-0.000020,0.000153,-0.000530,0.000090,0.000110,-0.000161
11.728642,-2.369185,0.585951,-0.270010,-0.799795,-0.459992,-0.939576,0.104530,-0.001574,-0.000024,0.000153,-0.000529,0.000089,0.000110,-0.000160
11.730655,-2.370205,0.586767,-0.270120,-0.798805,-0.462449,-0.939589,0.102341,-0.001572,-0.000028,0.000153,-0.000528,0.000088,0.000109,-0.000160
11.732625,-2.371200,0.587572,-0.270227,-0.797835,-0.464847,-0.939602,0.100192,-0.001570,-0.000032,0.000153,-0.000527,0.000087,0.000108,-0.000159
11.734531,-2.372163,0.588359,-0.270331,-0.796892,-0.467169,-0.939615,0.098099,-0.001567,-0.000036,0.000152,-0.000526,0.000087,0.000107,-0.000158
11.736552,-2.373176,0.589195,-0.270441,-0.795897,-0.469611,-0.939627,0.095885,-0.001565,-0.000041,0.000151,-0.000525,0.000086,0.000106,-0.000157
11.738569,-2.374184,0.590035,-0.270551,-0.794903,-0.472042,-0.939639,0.093669,-0.001563,-0.000045,0.000150,-0.000525,0.000085,0.000105,-0.000157
11.740583,-2.375184,0.590877,-0.270661,-0.793912,-0.474455,-0.939651,0.091457,-0.001560,-0.000049,0.000149,-0.000524,0.000084,0.000104,-0.000156
11.742595,-2.376181,0.591726,-0.270770,-0.792919,-0.476862,-0.939662,0.089237,-0.001558,-0.000054,0.000148,-0.000523,0.000084,0.000103,-0.000155
11.744589,-2.377168,0.592574,-0.270879,-0.791933,-0.479245,-0.939673,0.087027,-0.001555,-0.000058,0.000148,-0.000522,0.000083,0.000102,-0.000154
11.746555,-2.378135,0.593414,-0.270987,-0.790962,-0.481581,-0.939683,0.084848,-0.001553,-0.000062,0.000147,-0.000521,0.000082,0.000102,-0.000154
11.748593,-2.379131,0.594288,-0.271098,-0.789958,-0.483987,-0.939694,0.082592,-0.001550,-0.000066,0.000146,-0.000520,0.000082,0.000101,-0.000153
11.750524,-2.380075,0.595124,-0.271204,-0.789002,-0.486269,-0.939703,0.080441,-0.001548,-0.000070,0.000145,-0.000519,0.000081,0.000100,-0.000152
11.752505,-2.381041,0.595989,-0.271312,-0.788020,-0.488605,-0.939713,0.078227,-0.001545,-0.000074,0.000144,-0.000519,0.000080,0.000099,-0.000151
11.754577,-2.382044,0.596896,-0.271426,-0.786996,-0.491032,-0.939722,0.075915,-0.001543,-0.000079,0.000143,-0.000518,0.000079,0.000098,-0.000151
11.756547,-2.382997,0.597766,-0.271534,-0.786020,-0.493336,-0.939731,0.073707,-0.001540,-0.000083,0.000142,-0.000517,0.000079,0.000097,-0.000150
11.758534,-2.383952,0.598647,-0.271642,-0.785036,-0.495649,-0.939739,0.071480,-0.001538,-0.000087,0.000142,-0.000516,0.000078,0.000097,-0.000149
11.760659,-2.384969,0.599595,-0.271759,-0.783984,-0.498112,-0.939748,0.069095,-0.001535,-0.000091,0.000141,-0.000515,0.000077,0.000096,-0.000148
11.762664,-2.385924,0.600494,-0.271868,-0.782992,-0.500425,-0.939756,0.066843,-0.001533,-0.000095,0.000140,-0.000514,0.000077,0.000095,-0.000148
11.764659,-2.386872,0.601396,-0.271978,-0.782003,-0.502722,-0.939764,0.064594,-0.001530,-0.000100,0.000139,-0.000513,0.000076,0.000094,-0.000147
11.766668,-2.387823,0.602309,-0.272088,-0.781007,-0.505027,-0.939772,0.062327,-0.001527,-0.000104,0.000138,-0.000512,0.000075,0.000093,-0.000146
11.768642,-2.388753,0.603211,-0.272196,-0.780029,-0.507282,-0.939779,0.060098,-0.001525,-0.000108,0.000138,-0.000511,0.000074,0.000092,-0.000145
11.770637,-2.389689,0.604128,-0.272306,-0.779040,-0.509552,-0.939787,0.057843,-0.001522,-0.000112,0.000137,-0.000510,0.000074,0.000092,-0.000145
11.772641,-2.390626,0.605055,-0.272416,-0.778047,-0.511825,-0.939794,0.055573,-0.001520,-0.000116,0.000136,-0.000509,0.000073,0.000091,-0.000144
11.774642,-2.391557,0.605985,-0.272525,-0.777055,-0.514085,-0.939801,0.053305,-0.001517,-0.000120,0.000135,-0.000509,0.000072,0.000090,-0.000143
11.776631,-2.392479,0.606916,-0.272635,-0.776067,-0.516325,-0.939809,0.051045,-0.001514,-0.000124,0.000134,-0.000508,0.000072,0.000089,-0.000142
11.778648,-2.393411,0.607865,-0.272745,-0.775066,-0.518588,-0.939816,0.048752,-0.001512,-0.000128,0.000134,-0.000507,0.000071,0.000088,-0.000142
11.780641,-2.394327,0.608808,-0.272855,-0.774078,-0.520814,-0.939823,0.046484,-0.001509,-0.000132,0.000133,-0.000506,0.000070,0.000088,-0.000141
11.782636,-2.395240,0.609757,-0.272964,-0.773088,-0.523034,-0.939829,0.044213,-0.001506,-0.000136,0.000132,-0.000505,0.000070,0.000087,-0.000140
11.784659,-2.396162,0.610725,-0.273075,-0.772085,-0.525276,-0.939836,0.041908,-0.001504,-0.000140,0.000131,-0.000504,0.000069,0.000086,-0.000139
11.786682,-2.397080,0.611698,-0.273186,-0.771081,-0.527509,-0.939843,0.039601,-0.001501,-0.000144,0.000130,-0.000503,0.000068,0.000085,-0.000139
11.788633,-2.397961,0.612641,-0.273293,-0.770114,-0.529653,-0.939849,0.037375,-0.001498,-0.000148,0.000130,-0.000502,0.000068,0.000085,-0.000138
11.790585,-2.398841,0.613592,-0.273401,-0.769144,-0.531795,-0.939856,0.035142,-0.001496,-0.000152,0.000129,-0.000501,0.000067,0.000084,-0.000137
11.792565,-2.399729,0.614560,-0.273510,-0.768161,-0.533957,-0.939862,0.032877,-0.001493,-0.000155,0.000128,-0.000500,0.000066,0.000083,-0.000137
11.794558,-2.400621,0.615542,-0.273619,-0.767170,-0.536129,-0.939868,0.030593,-0.001490,-0.000159,0.000127,-0.000499,0.000065,0.000082,-0.000136
11.796558,-2.401511,0.616532,-0.273729,-0.766177,-0.538298,-0.939874,0.028301,-0.001487,-0.000163,0.000127,-0.000498,0.000065,0.000082,-0.000135
11.798657,-2.402441,0.617577,-0.273845,-0.765134,-0.540565,-0.939880,0.025894,-0.001485,-0.000167,0.000126,-0.000497,0.000064,0.000081,-0.000134
11.800629,-2.403311,0.618564,-0.273953,-0.764154,-0.542687,-0.939886,0.023631,-0.001482,-0.000171,0.000125,-0.000496,0.000063,0.000080,-0.000134
11.802674,-2.404205,0.619588,-0.274065,-0.763143,-0.544869,-0.939892,0.021294,-0.001479,-0.000175,0.000124,-0.000495,0.000063,0.000079,-0.000133
11.804629,-2.405054,0.620570,-0.274172,-0.762179,-0.546940,-0.939898,0.019066,-0.001476,-0.000179,0.000123,-0.000495,0.000062,0.000079,-0.000132
11.806618,-2.405921,0.621582,-0.274281,-0.761190,-0.549058,-0.939903,0.016779,-0.001474,-0.000183,0.000123,-0.000494,0.000061,0.000078,-0.000132
11.808580,-2.406776,0.622590,-0.274390,-0.760211,-0.551145,-0.939909,0.014515,-0.001471,-0.000187,0.000122,-0.000493,0.000061,0.000077,-0.000131
11.810566,-2.407637,0.623614,-0.274499,-0.759220,-0.553249,-0.939914,0.012223,-0.001468,-0.000191,0.000121,-0.000492,0.000060,0.000076,-0.000130
11.812522,-2.408477,0.624624,-0.274607,-0.758250,-0.555303,-0.939919,0.009977,-0.001465,-0.000194,0.000120,-0.000491,0.000059,0.000076,-0.000129
11.814574,-2.409358,0.625692,-0.274720,-0.757228,-0.557457,-0.939924,0.007611,-0.001463,-0.000198,0.000120,-0.000490,0.000059,0.000075,-0.000129
11.816562,-2.410207,0.626732,-0.274829,-0.756239,-0.559533,-0.939929,0.005322,-0.001460,-0.000202,0.000119,-0.000489,0.000058,0.000074,-0.000128
11.818530,-2.411044,0.627766,-0.274937,-0.755260,-0.561581,-0.939934,0.003055,-0.001457,-0.000206,0.000118,-0.000488,0.000057,0.000073,-0.000127
11.820567,-2.411905,0.628842,-0.275050,-0.754247,-0.563691,-0.939939,0.000710,-0.001454,-0.000210,0.000117,-0.000487,0.000057,0.000073,-0.000127
11.822530,-2.412731,0.629883,-0.275157,-0.753272,-0.565713,-0.939944,-0.001546,-0.001451,-0.000214,0.000117,-0.000486,0.000056,0.000072,-0.000126
11.824552,-2.413580,0.630962,-0.275269,-0.752267,-0.567792,-0.939949,-0.003875,-0.001449,-0.000218,0.000116,-0.000485,0.000055,0.000071,-0.000125
11.826513,-2.414400,0.632015,-0.275377,-0.751291,-0.569802,-0.939953,-0.006134,-0.001446,-0.000222,0.000115,-0.000484,0.000055,0.000070,-0.000124
11.828538,-2.415242,0.633107,-0.275488,-0.750284,-0.571867,-0.939958,-0.008465,-0.001443,-0.000225,0.000114,-0.000483,0.000054,0.000070,-0.000124
11.830560,-2.416078,0.634202,-0.275599,-0.749280,-0.573919,-0.939962,-0.010789,-0.001440,-0.000229,0.000114,-0.000482,0.000053,0.000069,-0.000123
11.832522,-2.416888,0.635272,-0.275707,-0.748304,-0.575906,-0.939966,-0.013049,-0.001438,-0.000233,0.000113,-0.000481,0.000053,0.000068,-0.000122
11.834577,-2.417732,0.636398,-0.275820,-0.747282,-0.577977,-0.939970,-0.015412,-0.001435,-0.000237,0.000112,-0.000480,0.000052,0.000067,-0.000122
11.836602,-2.418558,0.637511,-0.275931,-0.746277,-0.580006,-0.939974,-0.017736,-0.001432,-0.000241,0.000111,-0.000479,0.000051,0.000067,-0.000121
11.838531,-2.419341,0.638575,-0.276037,-0.745321,-0.581930,-0.939978,-0.019948,-0.001430,-0.000245,0.000111,-0.000478,0.000051,0.000066,-0.000120
11.840576,-2.420170,0.639713,-0.276149,-0.744305,-0.583967,-0.939982,-0.022297,-0.001427,-0.000249,0.000110,-0.000477,0.000050,0.000065,-0.000119
11.842597,-2.420985,0.640842,-0.276260,-0.743300,-0.585972,-0.939985,-0.024618,-0.001424,-0.000253,0.000109,-0.000477,0.000049,0.000064,-0.000119
11.844524,-2.421759,0.641925,-0.276366,-0.742343,-0.587876,-0.939989,-0.026829,-0.001421,-0.000256,0.000108,-0.000476,0.000049,0.000064,-0.000118
11.846569,-2.422576,0.643078,-0.276478,-0.741327,-0.589887,-0.939992,-0.029172,-0.001419,-0.000260,0.000108,-0.000475,0.000048,0.000063,-0.000117
11.848571,-2.423373,0.644214,-0.276588,-0.740332,-0.591850,-0.939996,-0.031467,-0.001416,-0.000264,0.000107,-0.000474,0.000047,0.000062,-0.000117
11.850508,-2.424141,0.645319,-0.276695,-0.739370,-0.593742,-0.939999,-0.033686,-0.001413,-0.000268,0.000106,-0.000473,0.000047,0.000062,-0.000116
11.852572,-2.424954,0.646500,-0.276808,-0.738347,-0.595746,-0.940002,-0.036044,-0.001411,-0.000272,0.000105,-0.000472,0.000046,0.000061,-0.000115
11.854583,-2.425741,0.647653,-0.276918,-0.737352,-0.597685,-0.940005,-0.038334,-0.001408,-0.000276,0.000105,-0.000471,0.000045,0.000060,-0.000115
11.856659,-2.426552,0.648852,-0.277031,-0.736323,-0.599685,-0.940008,-0.040702,-0.001405,-0.000280,0.000104,-0.000470,0.000045,0.000059,-0.000114
11.858648,-2.427327,0.650011,-0.277141,-0.735334,-0.601599,-0.940011,-0.042977,-0.001403,-0.000284,0.000103,-0.000469,0.000044,0.000059,-0.000113
11.860653,-2.428104,0.651182,-0.277251,-0.734339,-0.603516,-0.940013,-0.045261,-0.001400,-0.000288,0.000102,-0.000468,0.000043,0.000058,-0.000112
11.862669,-2.428882,0.652367,-0.277361,-0.733338,-0.605438,-0.940016,-0.047558,-0.001397,-0.000292,0.000102,-0.000467,0.000043,0.000057,-0.000112
11.864815,-2.429706,0.653634,-0.277479,-0.732273,-0.607475,-0.940018,-0.050001,-0.001395,-0.000296,0.000101,-0.000466,0.000042,0.000056,-0.000111
11.866785,-2.430459,0.654802,-0.277587,-0.731295,-0.609336,-0.940021,-0.052240,-0.001392,-0.000300,0.000100,-0.000466,0.000041,0.000056,-0.000110
11.868781,-2.431218,0.655991,-0.277696,-0.730306,-0.611214,-0.940023,-0.054505,-0.001389,-0.000304,0.000099,-0.000465,0.000041,0.000055,-0.000110
11.870614,-2.431912,0.657088,-0.277797,-0.729397,-0.612933,-0.940025,-0.056584,-0.001387,-0.000308,0.000099,-0.000464,0.000040,0.000054,-0.000109
11.872526,-2.432632,0.658236,-0.277901,-0.728450,-0.614716,-0.940026,-0.058746,-0.001384,-0.000312,0.000098,-0.000463,0.000040,0.000054,-0.000108
11.874583,-2.433403,0.659476,-0.278014,-0.727432,-0.616625,-0.940028,-0.061067,-0.001382,-0.000316,0.000097,-0.000462,0.000039,0.000053,-0.000108
11.876549,-2.434137,0.660669,-0.278121,-0.726458,-0.618446,-0.940030,-0.063287,-0.001379,-0.000320,0.000096,-0.000461,0.000038,0.000052,-0.000107
11.878556,-2.434885,0.661895,-0.278231,-0.725462,-0.620300,-0.940032,-0.065553,-0.001377,-0.000324,0.000096,-0.000460,0.000038,0.000051,-0.000106
11.880536,-2.435617,0.663106,-0.278339,-0.724482,-0.622118,-0.940033,-0.067780,-0.001374,-0.000328,0.000095,-0.000460,0.000037,0.000051,-0.000106
11.882559,-2.436361,0.664349,-0.278449,-0.723483,-0.623965,-0.940034,-0.070050,-0.001371,-0.000332,0.000094,-0.000459,0.000036,0.000050,-0.000105
11.884592,-2.437103,0.665599,-0.278560,-0.722481,-0.625808,-0.940036,-0.072320,-0.001369,-0.000336,0.000094,-0.000458,0.000036,0.000049,-0.000104
11.886585,-2.437829,0.666835,-0.278669,-0.721497,-0.627613,-0.940037,-0.074549,-0.001366,-0.000340,0.000093,-0.000457,0.000035,0.000049,-0.000104
11.888601,-2.438564,0.668096,-0.278779,-0.720496,-0.629441,-0.940038,-0.076810,-0.001363,-0.000344,0.000092,-0.000456,0.000034,0.000048,-0.000103
11.890527,-2.439260,0.669302,-0.278884,-0.719544,-0.631173,-0.940039,-0.078959,-0.001361,-0.000348,0.000091,-0.000455,0.000034,0.000047,-0.000102
11.892714,-2.440042,0.670670,-0.279003,-0.718470,-0.633119,-0.940039,-0.081380,-0.001358,-0.000352,0.000091,-0.000454,0.000033,0.000046,-0.000102
11.894681,-2.440750,0.671920,-0.279110,-0.717493,-0.634884,-0.940040,-0.083579,-0.001355,-0.000356,0.000090,-0.000453,0.000033,0.000046,-0.000101
11.896647,-2.441454,0.673175,-0.279218,-0.716517,-0.636639,-0.940041,-0.085772,-0.001353,-0.000360,0.000089,-0.000453,0.000032,0.000045,-0.000100
11.898652,-2.442165,0.674455,-0.279327,-0.715526,-0.638414,-0.940041,-0.087995,-0.001350,-0.000364,0.000088,-0.000452,0.000031,0.000044,-0.000100
11.900657,-2.442874,0.675741,-0.279437,-0.714535,-0.640183,-0.940041,-0.090214,-0.001347,-0.000368,0.000088,-0.000451,0.000031,0.000044,-0.000099
11.902646,-2.443573,0.677021,-0.279545,-0.713553,-0.641928,-0.940041,-0.092408,-0.001345,-0.000372,0.000087,-0.000450,0.000030,0.000043,-0.000098
11.904637,-2.444268,0.678306,-0.279653,-0.712572,-0.643665,-0.940041,-0.094597,-0.001342,-0.000376,0.000086,-0.000449,0.000029,0.000042,-0.000098
11.906597,-2.444949,0.679578,-0.279760,-0.711607,-0.645369,-0.940041,-0.096749,-0.001339,-0.000381,0.000086,-0.000448,0.000029,0.000042,-0.000097
11.908557,-2.445627,0.680853,-0.279866,-0.710642,-0.647064,-0.940040,-0.098893,-0.001337,-0.000385,0.000085,-0.000447,0.000028,0.000041,-0.000096
11.910658,-2.446351,0.682229,-0.279980,-0.709607,-0.648877,-0.940039,-0.101190,-0.001334,-0.000389,0.000084,-0.000446,0.000028,0.000040,-0.000096
11.912590,-2.447013,0.683500,-0.280085,-0.708655,-0.650538,-0.940038,-0.103300,-0.001331,-0.000393,0.000084,-0.000446,0.000027,0.000039,-0.000095
11.914662,-2.447721,0.684869,-0.280198,-0.707634,-0.652311,-0.940036,-0.105556,-0.001328,-0.000397,0.000083,-0.000445,0.000026,0.000039,-0.000094
