time,j0,j1,j2,j3,j4,j5,j6,j7,j8,j9,j10,j11,j12,j13
2.370880,-0.510376,-0.976166,-1.232733,0.099793,0.036047,-0.918705,0.280283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.372939,-0.511062,-0.978068,-1.238377,0.099210,0.035565,-0.914483,0.279652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.374958,-0.511750,-0.979950,-1.244102,0.098625,0.035076,-0.910205,0.279015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.376954,-0.512425,-0.981774,-1.249784,0.098048,0.034590,-0.905963,0.278386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.378954,-0.513093,-0.983556,-1.255474,0.097474,0.034103,-0.901721,0.277761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.380952,-0.513758,-0.985307,-1.261209,0.096900,0.033611,-0.897450,0.277134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.382952,-0.514409,-0.986997,-1.266888,0.096337,0.033125,-0.893226,0.276518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.384956,-0.515060,-0.988664,-1.272643,0.095769,0.032630,-0.888950,0.275895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.386906,-0.515700,-0.990277,-1.278357,0.095211,0.032140,-0.884709,0.275282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.388979,-0.516335,-0.991857,-1.284110,0.094652,0.031645,-0.880444,0.274668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.390967,-0.516962,-0.993389,-1.289848,0.094099,0.031151,-0.876194,0.274059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.392953,-0.517577,-0.994867,-1.295539,0.093554,0.030661,-0.871985,0.273459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.394995,-0.518199,-0.996337,-1.301371,0.093000,0.030158,-0.867677,0.272847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.396950,-0.518792,-0.997718,-1.307009,0.092469,0.029671,-0.863515,0.272260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.398986,-0.519397,-0.999100,-1.312833,0.091924,0.029167,-0.859223,0.271655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.400955,-0.519978,-1.000401,-1.318479,0.091398,0.028679,-0.855065,0.271074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.402956,-0.520563,-1.001686,-1.324237,0.090867,0.028180,-0.850830,0.270484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.404951,-0.521139,-1.002927,-1.329985,0.090339,0.027681,-0.846606,0.269898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.406978,-0.521712,-1.004131,-1.335760,0.089813,0.027179,-0.842369,0.269313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.408952,-0.522271,-1.005283,-1.341470,0.089297,0.026682,-0.838184,0.268739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
