time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
12.060661,-0.226589,0.860743,-0.051210,0.466674,-0.617608,0.012041,-0.808960,0.001316,-0.002497,-0.000319,0.000418,-0.000271,-0.000324,0.000299
12.062649,-0.225133,0.863300,-0.051155,0.466182,-0.614737,0.012303,-0.804512,0.001310,-0.002502,-0.000318,0.000415,-0.000270,-0.000324,0.000298
12.064656,-0.223664,0.865880,-0.051101,0.465684,-0.611846,0.012567,-0.800018,0.001303,-0.002507,-0.000318,0.000413,-0.000270,-0.000324,0.000298
12.066645,-0.222211,0.868431,-0.051045,0.465188,-0.608991,0.012828,-0.795561,0.001296,-0.002512,-0.000317,0.000410,-0.000269,-0.000323,0.000297
12.068637,-0.220757,0.870968,-0.050982,0.464687,-0.606144,0.013088,-0.791099,0.001291,-0.002517,-0.000317,0.000406,-0.000269,-0.000323,0.000297
12.070640,-0.219299,0.873509,-0.050919,0.464180,-0.603295,0.013349,-0.786618,0.001286,-0.002522,-0.000316,0.000403,-0.000268,-0.000323,0.000296
12.072645,-0.217833,0.876061,-0.050857,0.463666,-0.600435,0.013613,-0.782103,0.001280,-0.002527,-0.000316,0.000400,-0.000268,-0.000322,0.000296
12.074658,-0.216368,0.878614,-0.050800,0.463150,-0.597583,0.013880,-0.777586,0.001273,-0.002532,-0.000315,0.000398,-0.000267,-0.000322,0.000295
12.076670,-0.214908,0.881160,-0.050745,0.462635,-0.594745,0.014146,-0.773075,0.001267,-0.002538,-0.000315,0.000395,-0.000267,-0.000322,0.000295
12.078659,-0.213464,0.883666,-0.050684,0.462120,-0.591949,0.014408,-0.768615,0.001261,-0.002543,-0.000314,0.000392,-0.000266,-0.000321,0.000294
12.080652,-0.212018,0.886162,-0.050614,0.461599,-0.589155,0.014668,-0.764145,0.001256,-0.002548,-0.000314,0.000389,-0.000266,-0.000321,0.000294
12.082653,-0.210569,0.888663,-0.050551,0.461072,-0.586357,0.014931,-0.759658,0.001250,-0.002553,-0.000313,0.000387,-0.000265,-0.000321,0.000293
12.084658,-0.209123,0.891158,-0.050489,0.460544,-0.583571,0.015194,-0.755174,0.001244,-0.002558,-0.000313,0.000384,-0.000265,-0.000320,0.000292
12.086686,-0.207663,0.893682,-0.050435,0.460011,-0.580764,0.015463,-0.750645,0.001238,-0.002564,-0.000313,0.000382,-0.000264,-0.000320,0.000292
12.088663,-0.206234,0.896140,-0.050375,0.459485,-0.578027,0.015725,-0.746215,0.001232,-0.002569,-0.000312,0.000379,-0.000264,-0.000320,0.000291
12.090651,-0.204798,0.898592,-0.050301,0.458949,-0.575285,0.015985,-0.741762,0.001227,-0.002574,-0.000312,0.000376,-0.000263,-0.000319,0.000291
12.092650,-0.203358,0.901047,-0.050231,0.458408,-0.572537,0.016247,-0.737293,0.001222,-0.002579,-0.000311,0.000374,-0.000263,-0.000319,0.000290
12.094600,-0.201957,0.903433,-0.050167,0.457878,-0.569869,0.016505,-0.732944,0.001217,-0.002584,-0.000311,0.000371,-0.000262,-0.000319,0.000290
12.096694,-0.200455,0.905986,-0.050103,0.457308,-0.567016,0.016783,-0.728280,0.001211,-0.002590,-0.000310,0.000369,-0.000262,-0.000318,0.000289
12.098665,-0.199041,0.908384,-0.050039,0.456767,-0.564336,0.017043,-0.723889,0.001206,-0.002595,-0.000310,0.000367,-0.000261,-0.000318,0.000289
12.100668,-0.197608,0.910807,-0.049972,0.456214,-0.561623,0.017308,-0.719437,0.001200,-0.002600,-0.000309,0.000365,-0.000261,-0.000318,0.000288
12.102673,-0.196178,0.913223,-0.049908,0.455659,-0.558922,0.017573,-0.714993,0.001194,-0.002605,-0.000309,0.000363,-0.000260,-0.000318,0.000288
12.104657,-0.194766,0.915602,-0.049843,0.455108,-0.556261,0.017834,-0.710606,0.001188,-0.002610,-0.000308,0.000361,-0.000260,-0.000317,0.000287
12.106670,-0.193328,0.918013,-0.049773,0.454542,-0.553558,0.018100,-0.706141,0.001182,-0.002615,-0.000308,0.000358,-0.000259,-0.000317,0.000287
12.108680,-0.191891,0.920419,-0.049708,0.453976,-0.550864,0.018369,-0.701684,0.001176,-0.002620,-0.000308,0.000356,-0.000259,-0.000317,0.000286
12.110660,-0.190480,0.922773,-0.049641,0.453415,-0.548226,0.018632,-0.697309,0.001170,-0.002625,-0.000307,0.000354,-0.000258,-0.000316,0.000286
12.112644,-0.189068,0.925113,-0.049564,0.452847,-0.545592,0.018894,-0.692933,0.001165,-0.002630,-0.000307,0.000352,-0.000258,-0.000316,0.000285
12.114644,-0.187651,0.927456,-0.049493,0.452274,-0.542951,0.019157,-0.688543,0.001160,-0.002634,-0.000306,0.000350,-0.000257,-0.000316,0.000285
12.116645,-0.186238,0.929784,-0.049423,0.451699,-0.540324,0.019422,-0.684170,0.001154,-0.002639,-0.000306,0.000348,-0.000257,-0.000315,0.000284
12.118669,-0.184803,0.932147,-0.049356,0.451112,-0.537661,0.019694,-0.679727,0.001148,-0.002644,-0.000305,0.000346,-0.000256,-0.000315,0.000284
12.120662,-0.183396,0.934461,-0.049292,0.450533,-0.535054,0.019961,-0.675373,0.001141,-0.002649,-0.000305,0.000344,-0.000256,-0.000315,0.000283
12.122647,-0.181995,0.936755,-0.049224,0.449953,-0.532464,0.020225,-0.671044,0.001134,-0.002653,-0.000304,0.000343,-0.000255,-0.000315,0.000283
12.124660,-0.180577,0.939069,-0.049154,0.449363,-0.529851,0.020494,-0.666667,0.001126,-0.002658,-0.000304,0.000341,-0.000255,-0.000314,0.000283
12.126689,-0.179149,0.941396,-0.049088,0.448765,-0.527223,0.020767,-0.662264,0.001119,-0.002663,-0.000303,0.000338,-0.000254,-0.000314,0.000282
12.128655,-0.177767,0.943642,-0.049022,0.448184,-0.524687,0.021030,-0.658007,0.001111,-0.002668,-0.000303,0.000337,-0.000254,-0.000314,0.000282
12.130681,-0.176344,0.945940,-0.048947,0.447582,-0.522082,0.021301,-0.653633,0.001103,-0.002673,-0.000303,0.000334,-0.000253,-0.000314,0.000281
12.132658,-0.174954,0.948184,-0.048879,0.446990,-0.519540,0.021569,-0.649359,0.001095,-0.002678,-0.000302,0.000332,-0.000253,-0.000313,0.000281
12.134696,-0.173523,0.950480,-0.048806,0.446377,-0.516932,0.021843,-0.644970,0.001087,-0.002683,-0.000302,0.000330,-0.000252,-0.000313,0.000280
12.136673,-0.172154,0.952669,-0.048737,0.445789,-0.514445,0.022107,-0.640782,0.001079,-0.002687,-0.000301,0.000328,-0.000252,-0.000313,0.000280
12.138673,-0.170750,0.954896,-0.048657,0.445180,-0.511900,0.022375,-0.636495,0.001071,-0.002692,-0.000301,0.000325,-0.000252,-0.000313,0.000279
12.140663,-0.169359,0.957095,-0.048580,0.444573,-0.509381,0.022642,-0.632251,0.001063,-0.002696,-0.000300,0.000322,-0.000251,-0.000312,0.000279
12.142653,-0.167973,0.959277,-0.048505,0.443964,-0.506877,0.022909,-0.628028,0.001054,-0.002699,-0.000300,0.000320,-0.000251,-0.000312,0.000278
12.144680,-0.166566,0.961487,-0.048434,0.443341,-0.504340,0.023182,-0.623746,0.001045,-0.002703,-0.000299,0.000318,-0.000250,-0.000312,0.000278
12.146657,-0.165198,0.963629,-0.048365,0.442733,-0.501878,0.023451,-0.619590,0.001036,-0.002707,-0.000299,0.000316,-0.000250,-0.000311,0.000277
12.148651,-0.163806,0.965788,-0.048287,0.442112,-0.499384,0.023721,-0.615380,0.001028,-0.002711,-0.000298,0.000313,-0.000249,-0.000311,0.000277
12.150654,-0.162404,0.967951,-0.048209,0.441483,-0.496877,0.023993,-0.611147,0.001020,-0.002714,-0.000298,0.000310,-0.000249,-0.000311,0.000276
12.152654,-0.161036,0.970055,-0.048135,0.440864,-0.494433,0.024261,-0.607021,0.001011,-0.002717,-0.000297,0.000308,-0.000248,-0.000311,0.000276
12.154715,-0.159626,0.972216,-0.048062,0.440225,-0.491918,0.024539,-0.602777,0.001001,-0.002721,-0.000297,0.000306,-0.000248,-0.000310,0.000275
12.156724,-0.158244,0.974327,-0.047993,0.439596,-0.489464,0.024814,-0.598631,0.000992,-0.002724,-0.000297,0.000304,-0.000247,-0.000310,0.000275
12.158714,-0.156870,0.976419,-0.047926,0.438969,-0.487031,0.025087,-0.594519,0.000981,-0.002727,-0.000296,0.000302,-0.000247,-0.000310,0.000274
12.160710,-0.155488,0.978515,-0.047855,0.438336,-0.484588,0.025362,-0.590392,0.000971,-0.002731,-0.000296,0.000300,-0.000246,-0.000310,0.000274
12.162723,-0.154098,0.980611,-0.047781,0.437696,-0.482140,0.025638,-0.586256,0.000960,-0.002734,-0.000295,0.000298,-0.000246,-0.000309,0.000273
12.164736,-0.152717,0.982686,-0.047709,0.437058,-0.479712,0.025916,-0.582154,0.000949,-0.002737,-0.000295,0.000295,-0.000245,-0.000309,0.000273
12.166685,-0.151369,0.984691,-0.047630,0.436431,-0.477349,0.026183,-0.578165,0.000940,-0.002739,-0.000294,0.000292,-0.000245,-0.000309,0.000272
12.168709,-0.149978,0.986738,-0.047542,0.435780,-0.474921,0.026457,-0.574068,0.000930,-0.002741,-0.000294,0.000289,-0.000244,-0.000309,0.000272
12.170730,-0.148601,0.988760,-0.047466,0.435131,-0.472518,0.026733,-0.570016,0.000921,-0.002743,-0.000293,0.000286,-0.000244,-0.000308,0.000271
12.172643,-0.147297,0.990664,-0.047393,0.434514,-0.470247,0.026994,-0.566187,0.000911,-0.002745,-0.000293,0.000284,-0.000243,-0.000308,0.000271
12.174645,-0.145915,0.992668,-0.047311,0.433856,-0.467846,0.027272,-0.562141,0.000901,-0.002746,-0.000292,0.000281,-0.000243,-0.000308,0.000271
12.176688,-0.144519,0.994677,-0.047230,0.433188,-0.465427,0.027554,-0.558070,0.000890,-0.002747,-0.000292,0.000278,-0.000242,-0.000307,0.000270
12.178698,-0.143140,0.996650,-0.047152,0.432526,-0.463045,0.027833,-0.554060,0.000880,-0.002748,-0.000291,0.000275,-0.000242,-0.000307,0.000270
12.180713,-0.141759,0.998613,-0.047072,0.431858,-0.460664,0.028113,-0.550056,0.000870,-0.002748,-0.000291,0.000273,-0.000241,-0.000307,0.000269
12.182688,-0.140419,1.000506,-0.046995,0.431208,-0.458357,0.028385,-0.546183,0.000860,-0.002748,-0.000290,0.000270,-0.000241,-0.000307,0.000269
12.184688,-0.139050,1.002426,-0.046917,0.430540,-0.456008,0.028664,-0.542240,0.000849,-0.002748,-0.000290,0.000268,-0.000240,-0.000306,0.000268
12.186701,-0.137671,1.004347,-0.046838,0.429863,-0.453650,0.028947,-0.538283,0.000838,-0.002748,-0.000289,0.000265,-0.000240,-0.000306,0.000268
12.188755,-0.136260,1.006312,-0.046769,0.429171,-0.451242,0.029242,-0.534248,0.000826,-0.002748,-0.000289,0.000263,-0.000239,-0.000306,0.000267
12.190876,-0.134861,1.008286,-0.046732,0.428489,-0.448858,0.029548,-0.530254,0.000810,-0.002750,-0.000288,0.000262,-0.000239,-0.000306,0.000267
12.192859,-0.133536,1.010151,-0.046687,0.427846,-0.446615,0.029834,-0.526494,0.000794,-0.002753,-0.000288,0.000262,-0.000238,-0.000306,0.000266
12.194864,-0.132152,1.012063,-0.046604,0.427173,-0.444289,0.030118,-0.522598,0.000780,-0.002754,-0.000287,0.000259,-0.000238,-0.000305,0.000266
12.196855,-0.130798,1.013916,-0.046520,0.426511,-0.442015,0.030399,-0.518797,0.000767,-0.002754,-0.000287,0.000258,-0.000238,-0.000305,0.000265
12.198832,-0.129450,1.015737,-0.046430,0.425847,-0.439758,0.030676,-0.515029,0.000755,-0.002754,-0.000286,0.000256,-0.000237,-0.000305,0.000265
12.200805,-0.128110,1.017523,-0.046334,0.425180,-0.437518,0.030950,-0.511296,0.000743,-0.002752,-0.000286,0.000254,-0.000237,-0.000305,0.000264
12.202824,-0.126740,1.019338,-0.046245,0.424493,-0.435227,0.031235,-0.507485,0.000731,-0.002750,-0.000285,0.000253,-0.000236,-0.000304,0.000264
12.204870,-0.125364,1.021149,-0.046165,0.423799,-0.432930,0.031526,-0.503671,0.000718,-0.002748,-0.000285,0.000252,-0.000236,-0.000304,0.000263
12.206826,-0.124046,1.022866,-0.046084,0.423131,-0.430738,0.031803,-0.500034,0.000707,-0.002745,-0.000285,0.000251,-0.000235,-0.000303,0.000263
12.208822,-0.122693,1.024603,-0.045993,0.422441,-0.428494,0.032084,-0.496320,0.000695,-0.002741,-0.000284,0.000250,-0.000235,-0.000303,0.000262
12.210834,-0.121338,1.026332,-0.045908,0.421746,-0.426248,0.032371,-0.492608,0.000684,-0.002737,-0.000284,0.000249,-0.000234,-0.000303,0.000262
12.212868,-0.119966,1.028067,-0.045825,0.421040,-0.423981,0.032663,-0.488867,0.000672,-0.002732,-0.000283,0.000248,-0.000234,-0.000302,0.000261
12.214832,-0.118642,1.029724,-0.045742,0.420354,-0.421799,0.032945,-0.485271,0.000661,-0.002727,-0.000283,0.000247,-0.000233,-0.000302,0.000261
12.216743,-0.117354,1.031319,-0.045660,0.419685,-0.419681,0.033220,-0.481789,0.000650,-0.002722,-0.000282,0.000247,-0.000233,-0.000302,0.000260
12.218884,-0.115913,1.033093,-0.045576,0.418932,-0.417316,0.033531,-0.477906,0.000637,-0.002716,-0.000282,0.000246,-0.000232,-0.000301,0.000260
12.220754,-0.114664,1.034622,-0.045504,0.418276,-0.415270,0.033803,-0.474552,0.000625,-0.002711,-0.000281,0.000245,-0.000232,-0.000301,0.000259
12.222729,-0.113364,1.036189,-0.045413,0.417589,-0.413145,0.034079,-0.471074,0.000612,-0.002705,-0.000281,0.000245,-0.000231,-0.000300,0.000259
12.224663,-0.112085,1.037696,-0.045305,0.416905,-0.411057,0.034342,-0.467664,0.000600,-0.002697,-0.000280,0.000244,-0.000231,-0.000300,0.000258
12.226695,-0.110772,1.039213,-0.045190,0.416194,-0.408911,0.034614,-0.464171,0.000588,-0.002688,-0.000280,0.000243,-0.000230,-0.000299,0.000258
12.228676,-0.109454,1.040727,-0.045097,0.415472,-0.406753,0.034899,-0.460670,0.000576,-0.002678,-0.000279,0.000242,-0.000230,-0.000299,0.000257
12.230754,-0.108079,1.042293,-0.045007,0.414716,-0.404507,0.035201,-0.457034,0.000561,-0.002669,-0.000279,0.000242,-0.000229,-0.000298,0.000257
12.232669,-0.106820,1.043714,-0.044926,0.414021,-0.402458,0.035479,-0.453720,0.000548,-0.002660,-0.000278,0.000241,-0.000229,-0.000298,0.000257
12.234739,-0.105450,1.045251,-0.044843,0.413263,-0.400234,0.035783,-0.450133,0.000532,-0.002651,-0.000278,0.000240,-0.000229,-0.000297,0.000256
12.236667,-0.104171,1.046673,-0.044766,0.412554,-0.398167,0.036069,-0.446805,0.000516,-0.002642,-0.000277,0.000240,-0.000228,-0.000297,0.000256
12.238753,-0.102797,1.048185,-0.044678,0.411791,-0.395954,0.036375,-0.443247,0.000499,-0.002633,-0.000277,0.000239,-0.000228,-0.000296,0.000255
12.240669,-0.101546,1.049547,-0.044597,0.411095,-0.393943,0.036653,-0.440021,0.000482,-0.002625,-0.000276,0.000238,-0.000227,-0.000296,0.000255
12.242712,-0.100199,1.050993,-0.044504,0.410342,-0.391784,0.036952,-0.436566,0.000465,-0.002615,-0.000276,0.000238,-0.000227,-0.000296,0.000254
12.244674,-0.098911,1.052362,-0.044420,0.409622,-0.389725,0.037241,-0.433280,0.000447,-0.002606,-0.000275,0.000237,-0.000226,-0.000295,0.000254
12.246726,-0.097563,1.053785,-0.044339,0.408866,-0.387577,0.037548,-0.429858,0.000429,-0.002597,-0.000275,0.000236,-0.000226,-0.000295,0.000253
12.248669,-0.096285,1.055111,-0.044251,0.408149,-0.385551,0.037835,-0.426636,0.000411,-0.002588,-0.000274,0.000235,-0.000225,-0.000294,0.000253
12.250748,-0.094926,1.056508,-0.044159,0.407383,-0.383400,0.038142,-0.423224,0.000392,-0.002578,-0.000274,0.000234,-0.000225,-0.000294,0.000252
12.252663,-0.093683,1.057771,-0.044076,0.406682,-0.381440,0.038424,-0.420124,0.000373,-0.002569,-0.000273,0.000233,-0.000224,-0.000294,0.000252
12.254803,-0.092303,1.059165,-0.043990,0.405903,-0.379271,0.038741,-0.416703,0.000352,-0.002561,-0.000272,0.000233,-0.000224,-0.000293,0.000251
12.256768,-0.090993,1.060483,-0.043917,0.405166,-0.377225,0.039047,-0.413481,0.000332,-0.002553,-0.000272,0.000232,-0.000223,-0.000293,0.000251
12.258699,-0.089705,1.061759,-0.043827,0.404442,-0.375221,0.039339,-0.410330,0.000311,-0.002546,-0.000271,0.000231,-0.000223,-0.000293,0.000250
12.260641,-0.088425,1.063001,-0.043728,0.403720,-0.373235,0.039626,-0.407217,0.000291,-0.002539,-0.000271,0.000230,-0.000222,-0.000293,0.000250
12.262715,-0.087064,1.064306,-0.043628,0.402949,-0.371125,0.039935,-0.403919,0.000269,-0.002531,-0.000270,0.000229,-0.000222,-0.000292,0.000249
12.264732,-0.085743,1.065557,-0.043535,0.402198,-0.369082,0.040238,-0.400736,0.000248,-0.002524,-0.000270,0.000228,-0.000221,-0.000292,0.000249
12.266683,-0.084468,1.066747,-0.043444,0.401474,-0.367119,0.040532,-0.397684,0.000227,-0.002517,-0.000269,0.000228,-0.000221,-0.000292,0.000248
12.268655,-0.083187,1.067926,-0.043352,0.400743,-0.365152,0.040828,-0.394634,0.000205,-0.002509,-0.000269,0.000227,-0.000220,-0.000292,0.000248
12.270772,-0.081811,1.069174,-0.043256,0.399956,-0.363046,0.041150,-0.391377,0.000182,-0.002502,-0.000268,0.000226,-0.000220,-0.000291,0.000247
12.272739,-0.080518,1.070331,-0.043167,0.399218,-0.361077,0.041452,-0.388343,0.000161,-0.002496,-0.000267,0.000225,-0.000219,-0.000291,0.000247
12.274800,-0.079156,1.071531,-0.043073,0.398443,-0.359016,0.041770,-0.385175,0.000142,-0.002492,-0.000267,0.000223,-0.000219,-0.000291,0.000246
12.276649,-0.077939,1.072587,-0.042989,0.397753,-0.357183,0.042054,-0.382365,0.000127,-0.002490,-0.000266,0.000221,-0.000218,-0.000291,0.000245
12.278682,-0.076598,1.073724,-0.042882,0.396993,-0.355175,0.042361,-0.379293,0.000113,-0.002488,-0.000266,0.000218,-0.000218,-0.000291,0.000244
12.280716,-0.075264,1.074839,-0.042785,0.396236,-0.353182,0.042671,-0.376255,0.000102,-0.002488,-0.000265,0.000215,-0.000217,-0.000291,0.000243
12.282740,-0.073930,1.075932,-0.042688,0.395478,-0.351196,0.042982,-0.373238,0.000091,-0.002487,-0.000265,0.000213,-0.000217,-0.000291,0.000242
12.284675,-0.072655,1.076962,-0.042601,0.394752,-0.349304,0.043283,-0.370370,0.000082,-0.002487,-0.000264,0.000210,-0.000216,-0.000290,0.000241
12.286713,-0.071322,1.078018,-0.042508,0.393993,-0.347335,0.043596,-0.367393,0.000074,-0.002486,-0.000264,0.000207,-0.000216,-0.000290,0.000240
12.288723,-0.069997,1.079049,-0.042414,0.393236,-0.345382,0.043909,-0.364449,0.000066,-0.002485,-0.000263,0.000205,-0.000215,-0.000290,0.000239
12.290720,-0.068675,1.080052,-0.042312,0.392478,-0.343440,0.044217,-0.361530,0.000059,-0.002483,-0.000263,0.000203,-0.000215,-0.000290,0.000238
12.292707,-0.067371,1.081023,-0.042217,0.391728,-0.341524,0.044525,-0.358663,0.000053,-0.002481,-0.000262,0.000200,-0.000214,-0.000290,0.000238
12.294729,-0.066046,1.081989,-0.042121,0.390962,-0.339582,0.044841,-0.355766,0.000047,-0.002479,-0.000262,0.000198,-0.000214,-0.000290,0.000237
12.296732,-0.064733,1.082926,-0.042028,0.390201,-0.337665,0.045156,-0.352914,0.000041,-0.002476,-0.000261,0.000196,-0.000213,-0.000290,0.000236
12.298717,-0.063439,1.083828,-0.041933,0.389448,-0.335779,0.045466,-0.350117,0.000035,-0.002472,-0.000261,0.000194,-0.000213,-0.000290,0.000235
12.300749,-0.062126,1.084722,-0.041839,0.388681,-0.333870,0.045784,-0.347297,0.000030,-0.002468,-0.000260,0.000192,-0.000212,-0.000289,0.000234
12.302652,-0.060888,1.085545,-0.041748,0.387955,-0.332074,0.046083,-0.344652,0.000025,-0.002463,-0.000260,0.000190,-0.000212,-0.000289,0.000234
12.304821,-0.059475,1.086465,-0.041652,0.387124,-0.330029,0.046430,-0.341652,0.000019,-0.002456,-0.000259,0.000188,-0.000211,-0.000289,0.000233
12.306809,-0.058185,1.087294,-0.041577,0.386364,-0.328170,0.046757,-0.338936,0.000014,-0.002449,-0.000259,0.000186,-0.000211,-0.000289,0.000232
12.308760,-0.056916,1.088080,-0.041482,0.385616,-0.326349,0.047065,-0.336279,0.000009,-0.002441,-0.000258,0.000184,-0.000210,-0.000288,0.000232
12.310724,-0.055630,1.088850,-0.041380,0.384854,-0.324503,0.047376,-0.333596,0.000004,-0.002433,-0.000258,0.000183,-0.000210,-0.000288,0.000231
12.312652,-0.054381,1.089571,-0.041279,0.384110,-0.322713,0.047678,-0.331004,-0.000001,-0.002424,-0.000257,0.000181,-0.000210,-0.000288,0.000230
12.314684,-0.053065,1.090311,-0.041181,0.383320,-0.320828,0.048004,-0.328287,-0.000005,-0.002413,-0.000257,0.000179,-0.000209,-0.000287,0.000230
12.316719,-0.051757,1.091023,-0.041088,0.382533,-0.318961,0.048332,-0.325604,-0.000010,-0.002401,-0.000256,0.000178,-0.000209,-0.000287,0.000229
12.318766,-0.050454,1.091705,-0.040991,0.381742,-0.317103,0.048657,-0.322944,-0.000015,-0.002387,-0.000256,0.000176,-0.000208,-0.000286,0.000228
12.320740,-0.049172,1.092356,-0.040903,0.380962,-0.315278,0.048982,-0.320343,-0.000019,-0.002371,-0.000255,0.000175,-0.000208,-0.000286,0.000228
12.322756,-0.047874,1.092985,-0.040805,0.380167,-0.313433,0.049308,-0.317722,-0.000024,-0.002352,-0.000255,0.000173,-0.000207,-0.000285,0.000227
12.324774,-0.046580,1.093588,-0.040710,0.379371,-0.311599,0.049637,-0.315125,-0.000028,-0.002332,-0.000254,0.000171,-0.000207,-0.000285,0.000227
12.326651,-0.045374,1.094129,-0.040624,0.378626,-0.309894,0.049946,-0.312723,-0.000032,-0.002312,-0.000254,0.000170,-0.000206,-0.000284,0.000226
12.328644,-0.044091,1.094678,-0.040529,0.377830,-0.308083,0.050273,-0.310182,-0.000037,-0.002288,-0.000253,0.000168,-0.000206,-0.000283,0.000226
12.330687,-0.042786,1.095209,-0.040432,0.377018,-0.306245,0.050607,-0.307611,-0.000041,-0.002262,-0.000253,0.000167,-0.000205,-0.000282,0.000225
12.332634,-0.041542,1.095692,-0.040341,0.376239,-0.304495,0.050928,-0.305175,-0.000044,-0.002236,-0.000252,0.000165,-0.000205,-0.000282,0.000225
12.334644,-0.040259,1.096167,-0.040247,0.375435,-0.302698,0.051261,-0.302681,-0.000048,-0.002208,-0.000252,0.000164,-0.000204,-0.000281,0.000224
12.336645,-0.038985,1.096614,-0.040155,0.374634,-0.300919,0.051592,-0.300223,-0.000052,-0.002179,-0.000251,0.000162,-0.000204,-0.000280,0.000224
12.338791,-0.037623,1.097066,-0.040057,0.373776,-0.299025,0.051947,-0.297616,-0.000055,-0.002147,-0.000251,0.000161,-0.000203,-0.000279,0.000223
12.340739,-0.036379,1.097460,-0.039970,0.372991,-0.297301,0.052275,-0.295254,-0.000059,-0.002118,-0.000250,0.000160,-0.000203,-0.000278,0.000223
12.342728,-0.035103,1.097834,-0.039874,0.372185,-0.295539,0.052605,-0.292847,-0.000062,-0.002086,-0.000250,0.000158,-0.000203,-0.000277,0.000222
12.344679,-0.033869,1.098176,-0.039784,0.371403,-0.293838,0.052929,-0.290536,-0.000065,-0.002055,-0.000249,0.000157,-0.000202,-0.000277,0.000222
12.346752,-0.032551,1.098523,-0.039695,0.370569,-0.292030,0.053281,-0.288090,-0.000068,-0.002021,-0.000249,0.000156,-0.000202,-0.000276,0.000221
12.348741,-0.031267,1.098835,-0.039601,0.369758,-0.290278,0.053619,-0.285727,-0.000072,-0.001988,-0.000248,0.000156,-0.000201,-0.000275,0.000221
12.350733,-0.029993,1.099121,-0.039507,0.368953,-0.288548,0.053953,-0.283404,-0.000078,-0.001954,-0.000248,0.000155,-0.000201,-0.000274,0.000220
12.352654,-0.028747,1.099384,-0.039416,0.368167,-0.286866,0.054280,-0.281153,-0.000084,-0.001922,-0.000247,0.000156,-0.000200,-0.000273,0.000220
12.354698,-0.027438,1.099640,-0.039319,0.367344,-0.285107,0.054625,-0.278811,-0.000093,-0.001888,-0.000247,0.000157,-0.000200,-0.000272,0.000220
12.356720,-0.026131,1.099879,-0.039228,0.366527,-0.283364,0.054971,-0.276500,-0.000103,-0.001855,-0.000246,0.000158,-0.000200,-0.000271,0.000220
12.358632,-0.024897,1.100081,-0.039136,0.365758,-0.281726,0.055294,-0.274333,-0.000114,-0.001824,-0.000246,0.000159,-0.000199,-0.000271,0.000220
12.360729,-0.023537,1.100284,-0.039038,0.364914,-0.279932,0.055653,-0.271972,-0.000126,-0.001790,-0.000246,0.000161,-0.000199,-0.000270,0.000220
12.362726,-0.022239,1.100458,-0.038946,0.364111,-0.278228,0.055996,-0.269737,-0.000138,-0.001757,-0.000245,0.000163,-0.000199,-0.000269,0.000220
12.364715,-0.020949,1.100607,-0.038851,0.363314,-0.276543,0.056337,-0.267534,-0.000150,-0.001725,-0.000245,0.000165,-0.000198,-0.000268,0.000220
12.366718,-0.019650,1.100743,-0.038763,0.362514,-0.274853,0.056685,-0.265338,-0.000162,-0.001693,-0.000244,0.000167,-0.000198,-0.000267,0.000220
12.368639,-0.018389,1.100861,-0.038680,0.361739,-0.273222,0.057025,-0.263229,-0.000173,-0.001663,-0.000244,0.000168,-0.000198,-0.000266,0.000220
12.370675,-0.017067,1.100954,-0.038582,0.360927,-0.271517,0.057373,-0.261023,-0.000184,-0.001630,-0.000243,0.000169,-0.000197,-0.000266,0.000220
12.372661,-0.015801,1.101021,-0.038491,0.360148,-0.269888,0.057712,-0.258927,-0.000194,-0.001598,-0.000243,0.000170,-0.000197,-0.000265,0.000220
12.374663,-0.014499,1.101063,-0.038395,0.359345,-0.268214,0.058060,-0.256781,-0.000204,-0.001565,-0.000243,0.000171,-0.000196,-0.000264,0.000220
12.376655,-0.013204,1.101082,-0.038300,0.358544,-0.266555,0.058407,-0.254665,-0.000213,-0.001532,-0.000242,0.000171,-0.000196,-0.000263,0.000219
12.378648,-0.011913,1.101076,-0.038205,0.357742,-0.264903,0.058756,-0.252566,-0.000221,-0.001499,-0.000242,0.000172,-0.000196,-0.000262,0.000219
12.380641,-0.010630,1.101046,-0.038112,0.356943,-0.263267,0.059103,-0.250496,-0.000228,-0.001466,-0.000241,0.000172,-0.000195,-0.000262,0.000218
12.382695,-0.009304,1.100993,-0.038016,0.356117,-0.261581,0.059465,-0.248375,-0.000235,-0.001431,-0.000241,0.000172,-0.000195,-0.000261,0.000218
12.384749,-0.007967,1.100923,-0.037924,0.355285,-0.259890,0.059835,-0.246260,-0.000242,-0.001397,-0.000240,0.000171,-0.000194,-0.000260,0.000218
12.386769,-0.006677,1.100833,-0.037832,0.354480,-0.258262,0.060192,-0.244231,-0.000248,-0.001365,-0.000240,0.000171,-0.000194,-0.000259,0.000217
12.388723,-0.005484,1.100718,-0.037757,0.353721,-0.256677,0.060531,-0.242254,-0.000260,-0.001332,-0.000239,0.000171,-0.000194,-0.000258,0.000217
12.390717,-0.004470,1.100557,-0.037720,0.353018,-0.255054,0.060855,-0.240221,-0.000288,-0.001295,-0.000238,0.000171,-0.000193,-0.000257,0.000216
12.392703,-0.003681,1.100375,-0.037709,0.352383,-0.253492,0.061164,-0.238262,-0.000333,-0.001258,-0.000238,0.000171,-0.000193,-0.000256,0.000216
